sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,pairID
The waitresses fired those upset alumni.,The waitresses fired that upset alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,879.0,,,,
Every driver dropped by that old oasis.,Every driver dropped by those old oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,880.0,,,,
William hadn't hugged these hopeful alumni.,William hadn't hugged this hopeful alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,881.0,,,,
The Lutherans had messed up those lost feet.,The Lutherans had messed up that lost feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,882.0,,,,
Florence hasn't confused those standing men.,Florence hasn't confused that standing men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,883.0,,,,
Some convertible upset this upset woman.,Some convertible upset these upset woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,884.0,,,,
Rebecca saw this hidden foot.,Rebecca saw these hidden foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,885.0,,,,
Derek returned to these content men.,Derek returned to this content men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,886.0,,,,
Those teachers love those hidden women.,Those teachers love that hidden women.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,887.0,,,,
Jennifer worried those ill men.,Jennifer worried that ill men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,888.0,,,,
A chair was stunning this big man.,A chair was stunning these big man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,889.0,,,,
Paintings looked like that gray thesis.,Paintings looked like those gray thesis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,890.0,,,,
Karla toured this rough oasis.,Karla toured these rough oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,891.0,,,,
Walter couldn't boycott those hidden oases.,Walter couldn't boycott that hidden oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,892.0,,,,
Donald has worried this smart man.,Donald has worried these smart man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,893.0,,,,
Catherine has boycotted those gray oases.,Catherine has boycotted that gray oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,894.0,,,,
Nicole toured those yellow oases.,Nicole toured that yellow oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,895.0,,,,
Barbara praises that young woman.,Barbara praises those young woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,896.0,,,,
The apple aggravates those hopeful children.,The apple aggravates that hopeful children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,897.0,,,,
All photographs could look like this big fungus.,All photographs could look like these big fungus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,898.0,,,,
Guys should talk about that good synopsis.,Guys should talk about those good synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,899.0,,,,
Tracy discovered this concealed alumnus.,Tracy discovered these concealed alumnus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,900.0,,,,
All actresses are helping this troubled man.,All actresses are helping these troubled man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,901.0,,,,
Douglas isn't revealing this dirty foot.,Douglas isn't revealing these dirty foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,902.0,,,,
Most senators confuse that standing child.,Most senators confuse those standing child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,903.0,,,,
Those doctors embarrass that upset woman.,Those doctors embarrass those upset woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,904.0,,,,
A lot of customers were healing those sick men.,A lot of customers were healing that sick men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,905.0,,,,
Sabrina does conceal these old alumni.,Sabrina does conceal this old alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,906.0,,,,
Many girls can't observe those young alumni.,Many girls can't observe that young alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,907.0,,,,
The actresses hire that lucky man.,The actresses hire those lucky man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,908.0,,,,
Andrea is firing that scared child.,Andrea is firing those scared child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,909.0,,,,
That dancer scanned that bad synopsis.,That dancer scanned those bad synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,910.0,,,,
Daniel breaks these dirty teeth.,Daniel breaks this dirty teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,911.0,,,,
Students had messed up those purple teeth.,Students had messed up that purple teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,912.0,,,,
Becky boycotted those old oases.,Becky boycotted that old oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,913.0,,,,
Florence talks to those good women.,Florence talks to that good women.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,914.0,,,,
Carmen won't break this big foot.,Carmen won't break these big foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,915.0,,,,
Stephen fired those employed men.,Stephen fired that employed men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,916.0,,,,
Many governments confuse this sick woman.,Many governments confuse these sick woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,917.0,,,,
Heidi healed this troubled child.,Heidi healed these troubled child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,918.0,,,,
Daniel questions these employed alumni.,Daniel questions this employed alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,919.0,,,,
People admire these yellow oxen.,People admire this yellow oxen.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,920.0,,,,
Those adults embarrasses this displeased woman.,Those adults embarrasses these displeased woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,921.0,,,,
Winston Churchill notices these big nuclei.,Winston Churchill notices this big nuclei.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,922.0,,,,
All women hide those concealed nuclei.,All women hide that concealed nuclei.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,923.0,,,,
Charles was escaping from those lucky men.,Charles was escaping from that lucky men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,924.0,,,,
Paul doesn't insult this happy woman.,Paul doesn't insult these happy woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,925.0,,,,
Galileo isn't scanning this brown thesis.,Galileo isn't scanning these brown thesis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,926.0,,,,
The newspaper article doesn't annoy that exposed man.,The newspaper article doesn't annoy those exposed man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,927.0,,,,
Teresa approaches this upset man.,Teresa approaches these upset man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,929.0,,,,
April was revealing this hidden woman.,April was revealing these hidden woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,930.0,,,,
Michael has loved these scared men.,Michael has loved this scared men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,931.0,,,,
Joseph hadn't bought those hard lice.,Joseph hadn't bought that hard lice.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,932.0,,,,
Larry did drive to this out in the open oasis.,Larry did drive to these out in the open oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,933.0,,,,
Lisa hasn't driven to that new oasis.,Lisa hasn't driven to those new oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,934.0,,,,
Steve scanned this good synopsis.,Steve scanned these good synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,935.0,,,,
The Lutherans care for those hopeful men.,The Lutherans care for that hopeful men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,936.0,,,,
Christine bikes to these orange oases.,Christine bikes to this orange oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,937.0,,,,
Most actors distracted this popular woman.,Most actors distracted these popular woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,938.0,,,,
Emily should observe those displeased men.,Emily should observe that displeased men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,939.0,,,,
The drivers do sell this green thesis.,The drivers do sell these green thesis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,940.0,,,,
Most drivers love these unemployed men.,Most drivers love this unemployed men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,941.0,,,,
Those doctors care for this hopeful man.,Those doctors care for these hopeful man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,942.0,,,,
Brad kisses that displeased man.,Brad kisses those displeased man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,943.0,,,,
Danielle had argued about those troubled men.,Danielle had argued about that troubled men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,944.0,,,,
An actor is disgusting those unsure men.,An actor is disgusting that unsure men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,945.0,,,,
Galileo didn't hurt those displeased children.,Galileo didn't hurt that displeased children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,946.0,,,,
Omar messed up these small teeth.,Omar messed up this small teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,947.0,,,,
Carmen will watch this smart person.,Carmen will watch these smart person.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,948.0,,,,
Jeffrey hid that unlucky child.,Jeffrey hid those unlucky child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,949.0,,,,
Every plane bothers this upset child.,Every plane bothers these upset child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,950.0,,,,
A lot of hospitals have those blue teeth.,A lot of hospitals have that blue teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,951.0,,,,
Nancy wasn't disturbing that clever man.,Nancy wasn't disturbing those clever man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,952.0,,,,
These ladies bought that white tooth.,These ladies bought those white tooth.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,953.0,,,,
Every skirt annoys that confident person.,Every skirt annoys those confident person.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,954.0,,,,
These actors weren't biking to these red oases.,These actors weren't biking to this red oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,955.0,,,,
Carmen has described those confident people.,Carmen has described that confident people.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,956.0,,,,
All legislatures criticize that brown oasis.,All legislatures criticize those brown oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,957.0,,,,
Paula works with that clever person.,Paula works with those clever person.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,958.0,,,,
Benjamin respects those confident children.,Benjamin respects that confident children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,959.0,,,,
Mitchell attacked these unsure alumni.,Mitchell attacked this unsure alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,960.0,,,,
The Lutherans hadn't cleaned these broken teeth.,The Lutherans hadn't cleaned this broken teeth.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,961.0,,,,
A lot of children observe that young child.,A lot of children observe those young child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,962.0,,,,
Gary hadn't sounded like this out in the open oasis.,Gary hadn't sounded like these out in the open oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,963.0,,,,
That fish annoyed this serious alumnus.,That fish annoyed these serious alumnus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,964.0,,,,
Rodney returned to these content alumni.,Rodney returned to this content alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,966.0,,,,
Bruce references this unemployed child.,Bruce references these unemployed child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,967.0,,,,
Many museums criticize this bad analysis.,Many museums criticize these bad analysis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,968.0,,,,
Danielle knows that concealed man.,Danielle knows those concealed man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,969.0,,,,
Katherine sells that smooth oasis.,Katherine sells those smooth oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,970.0,,,,
Meredith hadn't scared these clever people.,Meredith hadn't scared this clever people.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,971.0,,,,
Phillip has investigated this unemployed man.,Phillip has investigated these unemployed man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,973.0,,,,
Alice knows that ill woman.,Alice knows those ill woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,974.0,,,,
Daniel bothered that unemployed alumnus.,Daniel bothered those unemployed alumnus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,975.0,,,,
Some children notice this black thesis.,Some children notice these black thesis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,976.0,,,,
George has alarmed these unemployed children.,George has alarmed this unemployed children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,977.0,,,,
Sarah won't drive to this concealed oasis.,Sarah won't drive to these concealed oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,978.0,,,,
Grace arrived at those small oases.,Grace arrived at that small oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,979.0,,,,
David kisses that lucky man.,David kisses those lucky man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,980.0,,,,
Laura isn't lifting this smooth axis.,Laura isn't lifting these smooth axis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,981.0,,,,
Mark embarrassed these confident children.,Mark embarrassed this confident children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,982.0,,,,
Patients bothers this employed man.,Patients bothers these employed man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,983.0,,,,
Christopher has criticized this bad synopsis.,Christopher has criticized these bad synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,984.0,,,,
Todd hadn't gone to this cheap oasis.,Todd hadn't gone to these cheap oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,985.0,,,,
Becca does investigate this lucky alumnus.,Becca does investigate these lucky alumnus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,986.0,,,,
Sabrina visits those fast women.,Sabrina visits that fast women.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,987.0,,,,
Janet knew those unconvinced children.,Janet knew that unconvinced children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,988.0,,,,
Christine hated this young man.,Christine hated these young man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,989.0,,,,
Chad hadn't complained about these big oases.,Chad hadn't complained about this big oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,990.0,,,,
Many bikes stun that nice man.,Many bikes stun those nice man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,991.0,,,,
William hasn't investigated these fast men.,William hasn't investigated this fast men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,992.0,,,,
Kristin couldn't research these smooth oases.,Kristin couldn't research this smooth oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,993.0,,,,
Travis arrives at these old oases.,Travis arrives at this old oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,994.0,,,,
Many boys drive to this yellow oasis.,Many boys drive to these yellow oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,995.0,,,,
Danielle won't heal those unlucky people.,Danielle won't heal that unlucky people.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,996.0,,,,
Sabrina wouldn't go to that new oasis.,Sabrina wouldn't go to those new oasis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,997.0,,,,
This movie theater annoys these lucky alumni.,This movie theater annoys this lucky alumni.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,998.0,,,,
Stacy doesn't appreciate that out in the open woman.,Stacy doesn't appreciate those out in the open woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,True,False,True,True,999.0,,,,
Rebecca was criticizing those good documentaries.,Rebecca was criticizing those good documentary.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,0.0,,,,
Some college campus embarrassed those bad legislatures.,Some college campus embarrassed those bad legislature.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,1.0,,,,
All men weren't questioning these unemployed cashiers.,All men weren't questioning these unemployed cashier.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,2.0,,,,
Sara hasn't bored this displeased senator.,Sara hasn't bored this displeased senators.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,3.0,,,,
A lot of pedestrians kiss this displeased teenager.,A lot of pedestrians kiss this displeased teenagers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,4.0,,,,
James is healing this uncertain actress.,James is healing this uncertain actresses.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,5.0,,,,
Diane should complain about these unconvinced drivers.,Diane should complain about these unconvinced driver.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,6.0,,,,
Phillip liked that smooth horse.,Phillip liked that smooth horses.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,7.0,,,,
Tracy praises those lucky guys.,Tracy praises those lucky guy.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,8.0,,,,
A doctor had returned to these fast girls.,A doctor had returned to these fast girl.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,9.0,,,,
A lot of drawings had irritated those clean hospitals.,A lot of drawings had irritated those clean hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,10.0,,,,
Many customers do clean those yellow plates.,Many customers do clean those yellow plate.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,11.0,,,,
Scott hadn't fired that uncertain actor.,Scott hadn't fired that uncertain actors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,12.0,,,,
Many men have these messy cups.,Many men have these messy cup.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,13.0,,,,
Martha shouldn't upset these excited doctors.,Martha shouldn't upset these excited doctor.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,14.0,,,,
Many teachers should appreciate that bad play.,Many teachers should appreciate that bad plays.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,15.0,,,,
All bikes embarrass those uncertain teenagers.,All bikes embarrass those uncertain teenager.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,16.0,,,,
Bruce criticizes that happy lady.,Bruce criticizes that happy ladies.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,17.0,,,,
Some man hugs these good actresses.,Some man hugs these good actress.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,18.0,,,,
Turtles aggravated these important associations.,Turtles aggravated these important association.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,19.0,,,,
Tara fired that uncertain cashier.,Tara fired that uncertain cashiers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,20.0,,,,
Becca isn't dropping by this brown art gallery.,Becca isn't dropping by this brown art galleries.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,21.0,,,,
James was approaching these bad doctors.,James was approaching these bad doctor.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,22.0,,,,
Those associations will have these old libraries.,Those associations will have these old library.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,23.0,,,,
A lot of guests notice that troubled waiter.,A lot of guests notice that troubled waiters.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,24.0,,,,
Tamara attacked these bad boys.,Tamara attacked these bad boy.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,25.0,,,,
Jesus wears these big shawls.,Jesus wears these big shawl.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,26.0,,,,
Tara appreciates these displeased teenagers.,Tara appreciates these displeased teenager.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,27.0,,,,
Many adults question this bad association.,Many adults question this bad associations.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,28.0,,,,
Men help these uncertain teachers.,Men help these uncertain teacher.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,29.0,,,,
Jessica investigated these standing dancers.,Jessica investigated these standing dancer.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,30.0,,,,
Catherine went to this rough art gallery.,Catherine went to this rough art galleries.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,31.0,,,,
Every drawing annoys that popular pedestrian.,Every drawing annoys that popular pedestrians.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,32.0,,,,
Rhonda forgot these sick teenagers.,Rhonda forgot these sick teenager.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,33.0,,,,
Jodi hated these smart guests.,Jodi hated these smart guest.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,34.0,,,,
Some adults distracts that popular school.,Some adults distracts that popular schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,35.0,,,,
Diana couldn't reveal this important actress.,Diana couldn't reveal this important actresses.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,36.0,,,,
Tonya helps these out in the open doctors.,Tonya helps these out in the open doctor.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,37.0,,,,
Joel was complaining about those small adults.,Joel was complaining about those small adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,38.0,,,,
All doctors arrive at these good movie theaters.,All doctors arrive at these good movie theater.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,39.0,,,,
These women reveal those good libraries.,These women reveal those good library.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,40.0,,,,
Stephanie wasn't distracting those green schools.,Stephanie wasn't distracting those green school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,42.0,,,,
That teenager hasn't investigated these fast children.,That teenager hasn't investigated these fast child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,43.0,,,,
Kevin described those lost patients.,Kevin described those lost patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,44.0,,,,
A lot of libraries argue about this good brochure.,A lot of libraries argue about this good brochures.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,45.0,,,,
All museums hadn't known these upset senators.,All museums hadn't known these upset senator.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,46.0,,,,
Steve will reveal those uncertain boys.,Steve will reveal those uncertain boy.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,47.0,,,,
Dawn scans this good commentary.,Dawn scans this good commentaries.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,48.0,,,,
The cat resembled that red sketch.,The cat resembled that red sketches.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,49.0,,,,
That child sees these rough hospitals.,That child sees these rough hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,50.0,,,,
Cindy was noticing that concealed rug.,Cindy was noticing that concealed rugs.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,51.0,,,,
