text,labels,UID
I want to be a mother to them and a friend of them.,PREP,Preposition_Replacing
"Dear Mr Robertson, one of the reasons that we are writing this letter to you is because we would like to thank you for this short trip in London.",PREP,Preposition_Replacing
The other reason I mentioned earlier is a request off the whole class.,PREP,Preposition_Replacing
We hope we do not cause any problems to your programme and hope that you will accept our request.,PREP,Preposition_Replacing
"Of course on you are in the public eye, the reasons why you want privacy are different, because if you are a politician, for example, you fear for your life.",PREP,Preposition_Replacing
"Of course if you are on the public eye, the reasons why you want privacy are different, because if you are a politician, for example, you fear for your life.",PREP,Preposition_Replacing
"Of course if you are in the public eye, the reasons why you want privacy are different, because if you are a politician, as example, you fear for your life.",PREP,Preposition_Replacing
You need to protect your life of any danger.,PREP,Preposition_Replacing
I would like to go in July for it's the only month I can choose.,PREP,Preposition_Replacing
So I'd be happy to do the activities on two reasons.,PREP,Preposition_Replacing
Another thing I am interested in is general information of prices in the USA.,PREP,Preposition_Replacing
"So my art teacher came to me and my best friend, who is really good at art too, and asked whether we would be able and willing to help for the concert in two weeks' time in the concert hall.",PREP,Preposition_Replacing
Actually I'd just done light and sound in a drama day at my school at the end of last term.,PREP,Preposition_Replacing
Actually I'd just done light and sound for a drama day in my school at the end of last term.,PREP,Preposition_Replacing
I think the concert has changed me so much. Now I have my aim about what I should do in my life.,PREP,Preposition_Replacing
What I decided to do was to get into the house by climbing up the roof because I knew one of the windows was unlocked.,PREP,Preposition_Replacing
"I must say though, I would have to travel on July because it's the summer holidays for schools and I would like to spend some of them in California and visit a few friends if that is possible.",PREP,Preposition_Replacing
"Climbing would be my second option, but for this I'm afraid I would need some instruction for I've only done it a few times.",PREP,Preposition_Replacing
"Well, you want to know what I did in the concert?",PREP,Preposition_Replacing
"I know it sounds extremely boring and that is exactly what I thought when I was asked to help, but to my surprise it turned out to be much more fun that expected.",PREP,Preposition_Replacing
"To sum up, there are many other discoveries related with modern technology which affect my daily life.",PREP,Preposition_Replacing
"First of all, I want to inform you that I would like to travel only in July, because in California at that time of the year it is very hot and I prefer going on summer to going in winter or during it other season, because I can do lots of activities that in winter it would be impossible to do.",PREP,Preposition_Replacing
"First of all, I want to inform you that I would like to travel only in July, because in California at that time of the year it is very hot and I prefer going in summer to going on winter or during it other season, because I can do lots of activities that in winter it would be impossible to do.",PREP,Preposition_Replacing
"Thirdly, I would prefer to swim and play tennis, because I have been doing this since I was I child, and I think I am very good in each activity.",PREP,Preposition_Replacing
"What I really liked doing was helping them with their clothes and make - up, because I learnt how to do make - up for someone and I spent a few minutes with the most popular group of the world.",PREP,Preposition_Replacing
"Concerning the table with activities, I choose singing and swimming because I am a very good swimmer and have been a very keen singer from a very young age.",PREP,Preposition_Replacing
I am really impressed from your interest in my experience at the concert.,PREP,Preposition_Replacing
I am really impressed with your interest about my experience at the concert.,PREP,Preposition_Replacing
I am really impressed with your interest in my experience from the concert.,PREP,Preposition_Replacing
Another example is the computer. I don't have to watch television or read a newspaper because I can get the news by using the Internet in the computer.,PREP,Preposition_Replacing
Therefore my daily life will change to bad ways or goods ways. It depends on how I use the technology.,PREP,Preposition_Replacing
The show is in 14th March on Tuesday.,PREP,Preposition_Replacing
It is in the Central Exhibition Hall and it is free to students.,PREP,Preposition_Replacing
Whatever we need we order from the computer and someone will bring it.,PREP,Preposition_Replacing
I was working helping to build and dismantle the stage. Sometimes I had to check the sound by saying something on the microphone. That was my chance and I always pretended to be a singer and that I sang in a duet with the vocalist of the group. It was such great fun!,PREP,Preposition_Replacing
Thank you very much for your letter informing me that I have won the competition and that I have got the prize for a two week holiday at Camp California in the USA.,PREP,Preposition_Replacing
"Due to my business, I am very busy and this is the best time for my business so I can't organise any time to go on holiday, but I'd be able to travel at anytime in July. I would prefer to stay in a tent as I feel that it would be more exciting than staying in a log cabin.",PREP,Preposition_Replacing
I'm sorry to have to write this letter For you.,PREP,Preposition_Replacing
"For recent years, as Information Technology has been improved greatly, communication methods have been changed to a different way, which is not the same as before.",PREP,Preposition_Replacing
I am able to meet my friends quickly in the Internet by just clicking the mouse.,PREP,Preposition_Replacing
It is causing some changes to me.,PREP,Preposition_Replacing
"Secondly, I would like to stay at log cabins which would have a good smell of nature in them.",PREP,Preposition_Replacing
"To be fair, I must say that I've noticed one drawback on shopping : you need money!",PREP,Preposition_Replacing
Our English class has an additional wish concerning the programme of our trip.,PREP,Preposition_Replacing
We would suggest replacing the shopping trip on Tuesday afternoon by the visit to the show.,PREP,Preposition_Replacing
We would suggest replacing the shopping trip on Tuesday afternoon with the visit of the show.,PREP,Preposition_Replacing
Please think about our suggestion and the proposed change of the programme.,PREP,Preposition_Replacing
We are sure this is suitable to all of us.,PREP,Preposition_Replacing
"About the date when I want to travel, can I say that it is only possible for me on July because I have to do some exams at school.",PREP,Preposition_Replacing
It was hard work for a while but I was so happy to help on a really big pop concert I can't describe it.,PREP,Preposition_Replacing
"I really enjoyed that and it was one of the greatest, if not the greatest experience in my life.",PREP,Preposition_Replacing
On the other hand it was a well - paid job with 15 pounds per hour. What can you say!,PREP,Preposition_Replacing
I've never been in the States before and having the chance to do so makes me really happy.,PREP,Preposition_Replacing
As I told you in my previous letter I finally had the opportunity to take part on the Sting concert here in Segovia.,PREP,Preposition_Replacing
"Well, some others helped me in the task, but that did not make it much easier.",PREP,Preposition_Replacing
The most disappointing thing was that there were different actors to those advertised who were not very good in acting.,PREP,Preposition_Replacing
It wasn't really a perfect evening like you promised on your flyer.,PREP,Preposition_Replacing
Modern technology also allows you to go into the Internet to get any information you need.,PREP,Preposition_Replacing
Another disadvantage is that everyone becomes a bit more lonely because they watch TV or play or work with the Computer and don't see each other anymore because they don't have to.,PREP,Preposition_Replacing
"One of the reasons I went to see that particular show was the starring actor, announced in the ad to be Danny Brook, but when the show actually started, with forty - five minutes' delay, I realized that Danny Brook was not in the play.",PREP,Preposition_Replacing
"At the end you may have found only two or three things you really like, but they are worth all the work.",PREP,Preposition_Replacing
"After the show I intended to visit the theatre restaurant but it was closed because, as you knew that the show started late, the restaurant had closed before the show finished.",PREP,Preposition_Replacing
"As I have informed you of all the facts, I think the show was not worth the money I paid, so I want a refund for £ 15.",PREP,Preposition_Replacing
"Between your different activities, I would like to practise :",PREP,Preposition_Replacing
"2. Photography because during my free time I take some pictures of people, countryside, -- -",PREP,Preposition_Replacing
"2. Photography because in my free time I take some pictures about people, countryside, -- -",PREP,Preposition_Replacing
Can I change some money in the camp or near it?,PREP,Preposition_Replacing
It's different than the other European countries.,PREP,Preposition_Replacing
"At this point, I would like to know which airline I will be travelling in and if it is possible can you send me more information about Camp California.",PREP,Preposition_Replacing
We can see a lot of interested faces on the students while we are filming them.,PREP,Preposition_Replacing
"I do a lot of sports, so apart from playing tennis I am a member in our local swimming centre. I can assure you that I am gradually improving my sports skills.",PREP,Preposition_Replacing
"As I've told you, last month I went at a pop concert and I really enjoyed helping with the preparation.",PREP,Preposition_Replacing
Even if I could use 100 sheets it wouldn't be enough to describe my experience and the things that I gained through it!,PREP,Preposition_Replacing
I visited your theatre and I was very disappointed because of a number of reasons.,PREP,Preposition_Replacing
I am writing on behalf of our class to thank you for organising our trip in London.,PREP,Preposition_Replacing
We are especially interested in the sightseeing by bus on Monday morning and the river trip to Greenwich at the afternoon.,PREP,Preposition_Replacing
It is a good idea to include the visit of the Science Museum and the National Art Gallery in the morning on Tuesday and Wednesday respectively.,PREP,Preposition_Replacing
It is a good idea to include the visit to the Science Museum and the National Art Gallery at the morning on Tuesday and Wednesday respectively.,PREP,Preposition_Replacing
It is a great opportunity because of the following reasons.,PREP,Preposition_Replacing
The most important thing is that famous people are also normal people as us.,PREP,Preposition_Replacing
"They live as us, they breathe and eat like us, they even fall in love like us.",PREP,Preposition_Replacing
"They live like us, they breathe and eat as us, they even fall in love like us.",PREP,Preposition_Replacing
"They live like us, they breathe and eat like us, they even fall in love as us.",PREP,Preposition_Replacing
Last weekend in the theatre there was a different actor who was disappointing.,PREP,Preposition_Replacing
I am writing to explain some aspects about your show.,PREP,Preposition_Replacing
In a week my classmates and teachers started to talk about me.,PREP,Preposition_Replacing
Within a week my classmates and teachers started to talk from me.,PREP,Preposition_Replacing
I have been swimming from I was five years of age and until 1993 I was a member of the school team.,PREP,Preposition_Replacing
If you could reply to my letter until the 28th of June I'd be grateful because I have to give information about my holiday dates to my company.,PREP,Preposition_Replacing
I have just received your letter and I would like to thank you about the two weeks in California I have won in the competition.,PREP,Preposition_Replacing
Indeed I would rather travel only on July since I'm going to work in August in order to earn money to pay for my studies next year.,PREP,Preposition_Replacing
"Do you mind telling me what the weather will be like when I am during holiday, what kind money I should bring with me and what language I should speak there?",PREP,Preposition_Replacing
"If you interested of the clothes as well, but you need to remember, one is male, but one is female, they should have different fashion, at that moment should be had one is boring or have some bad chat, so in the end you both will feel unhappy or angry with each other.",PREP,Preposition_Replacing
"If you interested in the clothes as well, but you need to remember, one is male, but one is female, they should have different fashion, at that moment should be had one is boring or have some bad chat, so in the end you both will feel unhappy or angry to each other.",PREP,Preposition_Replacing
"He has a best friend, who was more like a brother for him.",PREP,Preposition_Replacing
Pat was very frightened with this situation.,PREP,Preposition_Replacing
"Unable to keep a secret he told everyone, ended his friendship with Ted. Now Ted is rejected for everyone, no one talks to him and Pat is the example, but without his best friend and his honesty.",PREP,Preposition_Replacing
Thank you very much about your letter.,PREP,Preposition_Replacing
"Well, in my point of view the most interesting lessons that we have at school and which are useful in real life are maths because everything we do is all about maths.",PREP,Preposition_Replacing
The other lesson that I think is very important is physics because of the same reason that maths is important.,PREP,Preposition_Replacing
"After the show I wanted to spend some time in your theatre restaurant but it was not open, because all of your cooks and waiters are in holiday.",PREP,Preposition_Replacing
First I will say that our level of technology in the present time is very high but in the future it will be higher.,PREP,Preposition_Replacing
"With the help of my home computer I can do all kinds of things, about money, with my bank.",PREP,Preposition_Replacing
The new way is very easy and faster and I can spend my time with other things.,PREP,Preposition_Replacing
"Because of modern technology, the safety level in my car is very high.",PREP,Preposition_Replacing
A lot of things that you wrote at the advertisement are not true.,PREP,Preposition_Replacing
Everyone get bored waiting until the show to start.,PREP,Preposition_Replacing
"It was Saturday when I called her and asked her to go for a walk at the park, which was not very far away from our houses.",PREP,Preposition_Replacing
I was very sad with what Pat had done and I didn't speak to her for a long time.,PREP,Preposition_Replacing
I would like to travel only on July because it's the only month when I'm free.,PREP,Preposition_Replacing
On June I have to take some English lessons.,PREP,Preposition_Replacing
I think it all depends of the teacher.,PREP,Preposition_Replacing
I would like to stay in a log cabin because I have had bad experiences about tents.,PREP,Preposition_Replacing
"Also they have lots of special offers for everything, you can even join their clubs for extra discount.",PREP,Preposition_Replacing
I have recently received a letter saying I am the first - prize winner for your competition.,PREP,Preposition_Replacing
My friend wanted to meet up with me so we made plans to meet up at a high street to go shopping.,PREP,Preposition_Replacing
I'm writing this letter to you because I had a very disappointing evening to your theatre,PREP,Preposition_Replacing
"Firstly, I read at the advertisement that the actor would be Danny Brook, and this is one of the reasons why I went to the theatre.",PREP,Preposition_Replacing
The next morning at school everybody was looking at me with a strange way.,PREP,Preposition_Replacing
And that's exactly what I did even if I was alone on my birthday.,PREP,Preposition_Replacing
And that's exactly what I did even though I was alone at my birthday.,PREP,Preposition_Replacing
With this experience I learnt that there are a few friends who are real friends whom you can trust.,PREP,Preposition_Replacing
I was interested in the advertisement about the musical show so I went to the theatre to see it two weeks ago.,PREP,Preposition_Replacing
"In the bus or even on the tube, I can talk with a friend via a mobile phone when I feel bored.",PREP,Preposition_Replacing
"On the bus or even in the tube, I can talk with a friend via a mobile phone when I feel bored.",PREP,Preposition_Replacing
"On the bus or even on the tube, I can talk with a friend with a mobile phone when I feel bored.",PREP,Preposition_Replacing
Sometimes I even play some games with it.,PREP,Preposition_Replacing
And in my opinion the extent of its affect to human life will be more than this in the future.,PREP,Preposition_Replacing
I was angry about all of these problems but I was disappointed when I realised the advertisement was wrong with the actor's name.,PREP,Preposition_Replacing
Do you want to organize a different holiday in a strange place?,PREP,Preposition_Replacing
"But the most important thing was that it would be really surprising to her, because she could hardly expect such a present.",PREP,Preposition_Replacing
"Firstly, I was looking forward to seeing Danny Brook, as written in the advertisement, but his part was played by another actor, without any information or explanation being given from the management.",PREP,Preposition_Replacing
I would like to go in July after taking my examination at college in the end of June.,PREP,Preposition_Replacing
I hope you will take immediate action for this.,PREP,Preposition_Replacing
"Furthermore, it is possible to treat many patients who have serious diseases more effectively, if we use modern technology for medical science.",PREP,Preposition_Replacing
What will change in clothes will be how comfortable they are and the way they protect us and our bodies from temperature and physical attacks.,PREP,Preposition_Replacing
On the one hand I would like to travel in July because I'm working in a school and the lessons finish at the end of June so if I could take this extraordinary opportunity in July it would be better for me because in August I will have to be ready to begin preparing the exams of September.,PREP,Preposition_Replacing
Finally I want to find out if there is a supermarket near the campsite and if there are any facilities in washing my clothes on the camp.,PREP,Preposition_Replacing
Finally I want to find out if there is a supermarket near the campsite and if there are any facilities for washing my clothes into the camp.,PREP,Preposition_Replacing
"I was very nervous because I'd never been in a concert before and an hour before everything started the singer and the musicians were there and I couldn't help it and I started crying - you can imagine, they were so handsome that I couldn't believe it - I tried to calm down because I had to work, and later I began to feel more comfortable and when the concert started everything was so exciting that the time went very fast - although I was working - and it was like a dream.",PREP,Preposition_Replacing
I'd like to go on holiday for two weeks at Camp California in the U.S.A. I can go only on July because I'm a student.,PREP,Preposition_Replacing
It's summer holiday during that time.,PREP,Preposition_Replacing
I want to know if it is available during that time.,PREP,Preposition_Replacing
"I have just received your letter and, firstly, I would like to thank you about this good news. I will give you the information which you asked me for in your letter and also I will ask you some questions.",PREP,Preposition_Replacing
"I am quite good in tennis, especially playing doubles.",PREP,Preposition_Replacing
Also I like swimming and I've got two years' experience in teaching swimming at a leisure centre.,PREP,Preposition_Replacing
Also I like swimming and I've got two years' experience of teaching swimming in a leisure centre.,PREP,Preposition_Replacing
Everybody is pushing me and I think that I came in the wrong place.,PREP,Preposition_Replacing
"On the other hand, I understand very well that it is really necessary. I also understand that nobody will do that at my place.",PREP,Preposition_Replacing
"Due to all of these reasons, I hope you can give me my money back.",PREP,Preposition_Replacing
But I didn't know that when I told her I was thinking in leaving home.,PREP,Preposition_Replacing
I am writing with reference to a visit I made for your theatre last week.,PREP,Preposition_Replacing
It was very disappointing when I realised he wasn't in the stage.,PREP,Preposition_Replacing
"Beside this, I had to wait three quarters of an hour before the show started.",PREP,Preposition_Replacing
I won't ever forget the day the doctor told me and my Mum the truth of my strange disease.,PREP,Preposition_Replacing
"Unfortunately, Pat wasn't very good at keeping secrets. I say this because of the experience I've had from her.",PREP,Preposition_Replacing
She told everyone that I fancy him and everybody always makes a joke on it. That makes me feel so embarrassed : I was very angry at that time!,PREP,Preposition_Replacing
I would rather travel on July because I'm not as busy as in June or August and because in my opinion during July there's excellent weather.,PREP,Preposition_Replacing
I would rather travel in July because I'm not as busy as on June or August and because in my opinion during July there's excellent weather.,PREP,Preposition_Replacing
I suggest you listen to it because it's a very interesting book and you can relax while someone else is reading for you.,PREP,Preposition_Replacing
I am writing to you on behalf of an advanced class to thank you for having organised our three - day programme on 13th to 15th March.,PREP,Preposition_Replacing
"In conclusion, there are both advantages and disadvantages of covering celebrities.",PREP,Preposition_Replacing
"With reply to your letter, I would like to say that I was really pleased with the first prize.",PREP,Preposition_Replacing
"In reply on your letter, I would like to say that I was really pleased with the first prize.",PREP,Preposition_Replacing
I see people who run the camp are very good in organizing the social life of their guests.,PREP,Preposition_Replacing
The aim of this report is to suggest which lessons and other activities should be shown at the video film about daily life at our school.,PREP,Preposition_Replacing
"For example, the teacher of history and Polish language is able to interest students about the subject in different ways.",PREP,Preposition_Replacing
On the whole our school has a lot of different possibilities for the students that we can show on our film.,PREP,Preposition_Replacing
Beside this you can talk with a person in the other side of the world via a computer.,PREP,Preposition_Replacing
Beside this you can talk with a person on the other side of the world by a computer.,PREP,Preposition_Replacing
It can cause lots of problems to our health.,PREP,Preposition_Replacing
"To sum up, there are both positive and negative aspects of modern technology, because it can make our lives easy but at the same time it is causing lots of problems for us.",PREP,Preposition_Replacing
I have received your letter and I would like to reply for it.,PREP,Preposition_Replacing
"Secondly, I would like to choose Swimming and Tennis for activities. I belonged to a swimming club and I got second prize in a competition last summer.",PREP,Preposition_Replacing
"However, shopping sometimes makes them stressed. People often waste money for worthless things.",PREP,Preposition_Replacing
"Anyway, don't you think that, nowadays, fashionable clothes are quite similar than what they were 20 years ago?",PREP,Preposition_Replacing
In that moment my problems began.,PREP,Preposition_Replacing
"In that moment I was really angry, so to calm down I went to the theatre restaurant, but it was closed, because of its bad hygiene and food.",PREP,Preposition_Replacing
If you travel around you can see a lot of difference still from different cultures.,PREP,Preposition_Replacing
I'm writing in order to let you know how angry I am for having gone to one of your shows.,PREP,Preposition_Replacing
"So, when Peter, who has been a friend of mine since we were children, invited me for a pizza, I accepted without thinking at the consequences.",PREP,Preposition_Replacing
"If you chose the post, you would be thoroughly exhausted in the end of the concert.",PREP,Preposition_Replacing
"I like very much to be alone with nature and when I was a girl, I went to a surfing course for five years and I won a lot of prizes.",PREP,Preposition_Replacing
"I particularly liked meeting people of different countries and some pop - stars, who were friendly towards us.",PREP,Preposition_Replacing
"I particularly liked meeting people from different countries and some pop - stars, who were friendly with us.",PREP,Preposition_Replacing
I selected swimming because this is one of my hobbies and I'm good enough t this activity.,PREP,Preposition_Replacing
I chose climbing because I'm interested in this sport even if I'm not experienced.,PREP,Preposition_Replacing
Before the concert I helped in carrying and putting in order some chairs on which some special people would sit.,PREP,Preposition_Replacing
I have taken a Photography course and I enjoy taking photos to animals.,PREP,Preposition_Replacing
"Anyway, it has been one of the most wonderful experiences in my life, but the day of the concert was really amazing.",PREP,Preposition_Replacing
"I was at first, very excited to be seeing the show, because on the advertisement it said that it is the best musical in London.",PREP,Preposition_Replacing
"First of all, I'd like to travel only in July because I'm supposed to be a volunteer in the Music festival, held in August.",PREP,Preposition_Replacing
The reason why they choose this lesson is that every student in their turn of presentation does his or her best.,PREP,Preposition_Replacing
"The soccer game, played every Monday, was ranked in the most popular activity by 45% of students.",PREP,Preposition_Replacing
"Among the activities, I would choose painting - which I am keen on and I have done several courses - and Photography - about which I know just the basic skills.",PREP,Preposition_Replacing
"From the activities, I would choose painting - which I am keen on and I have done several courses - and Photography - from which I know just the basic skills.",PREP,Preposition_Replacing
"With the increase of violence, more and more people are leaving the streets to spend their free time shopping - usually in shopping centres.",PREP,Preposition_Replacing
In the advertisement there's no mention about getting any money back but I think it was such a disappointing evening that you should give some back to me.,PREP,Preposition_Replacing
"Last summer, I was spending my holidays in a little village in the southern coast of Spain with my friend Pat.",PREP,Preposition_Replacing
"At it was so beautiful, we decided to go back to the beach at night to see the moon, the sea and the stars.",PREP,Preposition_Replacing
"In order to see it, we got closer to them and, at the end, we saw that they had stolen a lot of money and they were trying to put it in a safe place.",PREP,Preposition_Replacing
Also when I visited the theatre's restaurant I found it closed because of renovation.,PREP,Preposition_Replacing
Technology is an essential part in people's lives.,PREP,Preposition_Replacing
There's no need to go to the shops when I can order things by the computer.,PREP,Preposition_Replacing
I'm writing to you on behalf of all the English class in order to let you know how excited we are about the trip to London and to give you some ideas of other things we are interested on doing in London while we're there.,PREP,Preposition_Replacing
"I arrived in Paris for New Year's Eve 2000 without a place to stay, not speaking any French, alone and with a small amount of money.",PREP,Preposition_Replacing
"It took me three months to learn the language and after this time the whole family had fallen in love with me, so that when they decided to move to London, they invited me and now we all live here and I feel like part of the family, even though it was very hard at the beginning.",PREP,Preposition_Replacing
These days we are living on a high - technology world.,PREP,Preposition_Replacing
I shall have a look into the place I believe no one can avoid - the kitchen.,PREP,Preposition_Replacing
"So, that afternoon in lunchtime, I went into the teachers' room and opened her desk and took the paper out quietly and calmly.",PREP,Preposition_Replacing
"Unfortunately, Pat wasn't very good at keeping secrets and so his whole school knew from Sara's experience.",PREP,Preposition_Replacing
She spent the money for a magazine.,PREP,Preposition_Replacing
After she came home her mother was sitting in front of the TV and looked after the lottery numbers.,PREP,Preposition_Replacing
But I hope that next year visitors of the festival will be able to be introduced to more art groups from all over the world.,PREP,Preposition_Replacing
But I hope that next year visitors to the festival will be able to be introduced with more art groups from all over the world.,PREP,Preposition_Replacing
"Also, if I were you I would make your concert halls a bit larger, because very many people would like to spend their holidays with their families on your festival next year.",PREP,Preposition_Replacing
"Naturally, it's easier to get a job when you are good in foreign languages or computers.",PREP,Preposition_Replacing
The reason I am writing this letter is to congratulate you for the International Arts Festival.,PREP,Preposition_Replacing
"In contrast with the halls, the concerts were great and I saw everybody enjoyed then. I must admit that you were very successful about finding good stars.",PREP,Preposition_Replacing
"I have nothing to say with the dance show, art exhibitions and talks by writers.",PREP,Preposition_Replacing
I was so glad to receive your last letter because I'd started to think that you were angry about me for not writing for a long time.,PREP,Preposition_Replacing
I don't want to be so evil about school but rules are rules and they are limiting us with the borders of our school.,PREP,Preposition_Replacing
"In the end of the show I was looking forward to having a nice dinner in the restaurant together with my boyfriend, but it was closed, because you were short of staff.",PREP,Preposition_Replacing
The advantage with the Internet is that I can do all my shopping over the Internet.,PREP,Preposition_Replacing
The advantage of the Internet is that I can do all my shopping from the Internet.,PREP,Preposition_Replacing
I don't think that I would be going to Japan if it wasn't because of the Internet.,PREP,Preposition_Replacing
The Internet has opened up a whole new world to me.,PREP,Preposition_Replacing
"Money is a very important thing in shopping. If you have money, it is not a problem, but if you don't?",PREP,Preposition_Replacing
I didn't say anything and let her go on grieving over herself.,PREP,Preposition_Replacing
I am writing to let you know my answers to the questions you asked me on the letter.,PREP,Preposition_Replacing
"I'm sorry to say that I can attend your camp only on July because I just started my new job and I have one month of holiday, which is in July.",PREP,Preposition_Replacing
"I'm sorry to say that I can attend your camp only in July because I just started my new job and I have one month of holiday, which is on July.",PREP,Preposition_Replacing
"I'm quite good in painting and I play tennis. I'll be very happy if you can give me a chance to use the camp's art studio and you'll be able to prepare some painting materials like oil paints, canvas and brushes for me.",PREP,Preposition_Replacing
"Could you write to me, because I don't know how much money I need and what type of weather you have in this time of the year.",PREP,Preposition_Replacing
I was very happy because on this time I had a chance to talk to them and to find out more about them.,PREP,Preposition_Replacing
I am really excited to travel at Camp California in the USA because I like to get to know people from other countries.,PREP,Preposition_Replacing
I am really excited to travel to Camp California in the USA because I like to get to know people of other countries.,PREP,Preposition_Replacing
As I only have holidays on July I would like to travel in this month.,PREP,Preposition_Replacing
As I only have holidays in July I would like to travel on this month.,PREP,Preposition_Replacing
I arrived at Ireland on 2nd July.,PREP,Preposition_Replacing
If it is possible we can conduct an interview to the last winner.,PREP,Preposition_Replacing
"We can also show one of the youngest classes and at the end one off the oldest. This way, the people who see the video will see the progress of our students.",PREP,Preposition_Replacing
It would be nice from you if you could refund us some money or send us two new tickets.,PREP,Preposition_Replacing
I was at the show of your theatre three days ago.,PREP,Preposition_Replacing
"First of all, I am a high school student, so I only have four weeks' vacation on July.",PREP,Preposition_Replacing
I would like to travel on July.,PREP,Preposition_Replacing
I have just received your letter where you inform me I have won the first prize in the competition and now I'd like to express my opinion about the questions you have written on it.,PREP,Preposition_Replacing
"I know I will have the chance to do two activities, so I have chosen two from your list : basketball, because I have been playing it since I was eight and I have been part in a strong team for three years.",PREP,Preposition_Replacing
After the show I went to the restaurant according to your advertisement but it was closed because of decoration.,PREP,Preposition_Replacing
What kind of people will be invited at your Camp this summer?,PREP,Preposition_Replacing
"I would choose the month of July, because I'm free in this time from family duties.",PREP,Preposition_Replacing
"I would like to know if it is possible for me to go on July, because I have school in the other months, and it is impossible for me to go in December or January.",PREP,Preposition_Replacing
"I would like to know if it is possible for me to go in July, because I have school on the other months, and it is impossible for me to go in December or January.",PREP,Preposition_Replacing
"I would like to know if it is possible for me to go in July, because I have school in the other months, and it is impossible for me to go on December or January.",PREP,Preposition_Replacing
"I could only travel on the first week of July because I have to join my parents on their trip to Italy, due to start on the 20th.",PREP,Preposition_Replacing
"With regard to the activities you offer, it is difficult to choose in such a huge variety, but I prefer to do those I know better such as climbing.",PREP,Preposition_Replacing
"At the end everything depends on our attitude to life, including shopping.",PREP,Preposition_Replacing
"In the end everything depends in our attitude to life, including shopping.",PREP,Preposition_Replacing
Jane's grandfather was the organiser of the pop concert and Jane had invited me to help in the event.,PREP,Preposition_Replacing
The two activities I would like to do are basketball and surfing. I have played basketball during 5 years in an amateur team and still play on a playground regularly so my skills are good.,PREP,Preposition_Replacing
"Shopping seems to be a true pleasure at first : spending money for yourself or people you like is very satisfying and enjoyable, but it can also be a real nightmare.",PREP,Preposition_Replacing
"In the first place, I prefer to travel on July because my school will not be closed before this date.",PREP,Preposition_Replacing
"When I was in primary school, I was one of the members in the school swimming team. I am not really good at basketball but I think it is good fun.",PREP,Preposition_Replacing
"Because of these reasons, I choose basketball and swimming from the list which I was given.",PREP,Preposition_Replacing
It helps me when I study. I can find many things from the Internet or write my compositions on it.,PREP,Preposition_Replacing
"As you have seen, modern technology has changed my daily life a lot and I believe that it has changed it to the better.",PREP,Preposition_Replacing
I have never been in the U.S.A.,PREP,Preposition_Replacing
I tried ten pairs of shoes and with every shoe his mood got worse and worse and at the end we had a big fight about everything.,PREP,Preposition_Replacing
"Secondly, I appreciated the fact that there were concerts of different kinds of music, but in this case the main problem was that some concert halls were too small, and because of that I couldn't see one of the concerts on the programme.",PREP,Preposition_Replacing
"Secondly, I appreciated the fact that there were concerts for different kinds of music, but in this case the main problem was that some concert halls were too small, and because of that I couldn't see one of the concerts in the programme.",PREP,Preposition_Replacing
"In my opinion, one of the best things of the last Festival was that there were not only concerts there.",PREP,Preposition_Replacing
So we can read realistic stories or fantastic ones. It depends from what we prefer.,PREP,Preposition_Replacing
"In other words, when I read a book I want to go in a world where I can find something different from my everyday life.",PREP,Preposition_Replacing
"First of all, I would like to express my joy for having won this prize.",PREP,Preposition_Replacing
"Thirdly, I prefer staying in a tent than staying in a log cabin.",PREP,Preposition_Replacing
"In the one hand, it is very enjoyable to go shopping because we can find a lot of things.",PREP,Preposition_Replacing
"In the other hand, the quality of service in the shops and supermarkets has deteriorated a lot these last few years.",PREP,Preposition_Replacing
"In conclusion, it was not the perfect evening that I expected, so I am therefore writing to ask for a full refund of the tickets.",PREP,Preposition_Replacing
I worked hard during one month so I could save the money to buy a plane ticket.,PREP,Preposition_Replacing
In spite of this I am very happy because I know that Alice is preparing many activities for us to do together so we have the best week in our lives.,PREP,Preposition_Replacing
I would like you to give me back some money of the tickets.,PREP,Preposition_Replacing
Sally and I had bought a nice big house beside the sea in the outskirts of the city.,PREP,Preposition_Replacing
"Now, Sally and I are married, have three children, a marvellous house and both of us are working in a big company.",PREP,Preposition_Replacing
It is rare that schools don't have a multimedia centre with many computers to the students to use.,PREP,Preposition_Replacing
But this is good and bad in the same time.,PREP,Preposition_Replacing
"In Japan, crime of minors is increasing.",PREP,Preposition_Replacing
I am very happy for the news.,PREP,Preposition_Replacing
"First of all, I would like to travel on July because I have a lot of work to do and my parents wish to see me this month, so if it is possible to arrange the dates that would be very nice.",PREP,Preposition_Replacing
"Third, I love playing basketball. I am a great player and I play with my University and I like to be playing all the time so I will not miss this activity.",PREP,Preposition_Replacing
"She would see if it is pretty or not, if it is in sale at another store, we would not buy the dress and we would have to go to the other store to see the other dress, but after seeing all the stores and looking at all the dresses she would decide on the first one we saw.",PREP,Preposition_Replacing
"She would see if it is pretty or not, if it is on sale at another store, we would not buy the dress and we would have to go to the other store to see the other dress, but after seeing all the stores and looking at all the dresses she would decide for the first one we saw.",PREP,Preposition_Replacing
"When a member of Venga boys came to the emergency center for the treatment of an electric shock on his finger, I felt I was short of breath.",PREP,Preposition_Replacing
