text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
The daughter of many adults hasn't suffered.,G,distractor_agreement_relational_noun,G,"{'G': 5.125, 'PREP': -2.384765625, 'DET': -4.5234375, 'SVA': -2.193359375}",G,"{'G': 6.77734375, 'PREP': -2.388671875, 'DET': -4.61328125, 'SVA': -2.234375}",G,"{'G': 7.25, 'PREP': -2.322265625, 'DET': -5.52734375, 'SVA': -3.125}"
The patients talk to those adults.,G,determiner_noun_agreement_2,G,"{'G': 5.18359375, 'PREP': -2.19921875, 'DET': -4.5625, 'SVA': -2.45703125}",G,"{'G': 6.77734375, 'PREP': -2.40625, 'DET': -4.21484375, 'SVA': -2.5390625}",G,"{'G': 7.1640625, 'PREP': -2.537109375, 'DET': -5.08984375, 'SVA': -2.99609375}"
"I reckon that it's not an easy read, but as you described your cousin, I think she really will enjoy it, she's so good in literature that it won't be a problem for her.",PREP,Preposition_Replacing,PREP,"{'G': 2.60546875, 'PREP': 3.40234375, 'DET': -4.51953125, 'SVA': -4.046875}",PREP,"{'G': 3.84375, 'PREP': 4.640625, 'DET': -5.31640625, 'SVA': -4.625}",PREP,"{'G': 2.37109375, 'PREP': 5.015625, 'DET': -6.74609375, 'SVA': -5.7109375}"
The children was healing Carol.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.537109375, 'PREP': -1.59765625, 'DET': -1.9638671875, 'SVA': 6.09765625}",SVA,"{'G': -2.06640625, 'PREP': -2.92578125, 'DET': -3.27734375, 'SVA': 7.71484375}",SVA,"{'G': -2.064453125, 'PREP': -3.140625, 'DET': -1.9619140625, 'SVA': 9.34375}"
The pictures of Erin don't embarrass Eric.,G,distractor_agreement_relational_noun,G,"{'G': 5.0625, 'PREP': -2.484375, 'DET': -4.78125, 'SVA': -1.7177734375}",G,"{'G': 6.70703125, 'PREP': -2.498046875, 'DET': -4.23046875, 'SVA': -2.41015625}",G,"{'G': 7.09375, 'PREP': -2.62890625, 'DET': -5.07421875, 'SVA': -2.7578125}"
It is the lifestyle or needs from people that make technology develop.,PREP,Preposition_Replacing,PREP,"{'G': 2.486328125, 'PREP': 3.421875, 'DET': -4.546875, 'SVA': -3.876953125}",PREP,"{'G': 3.357421875, 'PREP': 4.8046875, 'DET': -5.0234375, 'SVA': -4.2890625}",PREP,"{'G': 1.73046875, 'PREP': 5.48828125, 'DET': -6.4375, 'SVA': -5.58203125}"
George did care for this displeased customers.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.34375, 'PREP': -0.8994140625, 'DET': 8.4609375, 'SVA': -1.89453125}",DET,"{'G': -2.38671875, 'PREP': -2.365234375, 'DET': 9.265625, 'SVA': -2.85546875}",DET,"{'G': -2.568359375, 'PREP': -2.59765625, 'DET': 11.1171875, 'SVA': -1.890625}"
The child forget Grace.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6220703125, 'PREP': -1.48046875, 'DET': -1.927734375, 'SVA': 6.0859375}",SVA,"{'G': -2.748046875, 'PREP': -1.9658203125, 'DET': -3.056640625, 'SVA': 7.5234375}",SVA,"{'G': -2.3515625, 'PREP': -3.158203125, 'DET': -1.5205078125, 'SVA': 9.4375}"
What has Meredith ascended while climbing up a lot of stairs?,G,adjunct_island,G,"{'G': 5.1328125, 'PREP': -2.349609375, 'DET': -4.3515625, 'SVA': -2.369140625}",G,"{'G': 6.859375, 'PREP': -1.7939453125, 'DET': -4.83984375, 'SVA': -2.857421875}",G,"{'G': 7.26953125, 'PREP': -2.154296875, 'DET': -5.609375, 'SVA': -3.365234375}"
Ellen wasn't investigating.,G,drop_argument,G,"{'G': 5.09375, 'PREP': -2.462890625, 'DET': -4.46875, 'SVA': -2.083984375}",G,"{'G': 6.71484375, 'PREP': -2.5390625, 'DET': -4.21875, 'SVA': -2.33203125}",G,"{'G': 7.1796875, 'PREP': -2.5, 'DET': -4.9765625, 'SVA': -3.1796875}"
Every medium has distracted Richard.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.140625, 'PREP': -2.3515625, 'DET': -4.640625, 'SVA': -2.146484375}",G,"{'G': 6.6953125, 'PREP': -2.5546875, 'DET': -4.61328125, 'SVA': -1.8994140625}",G,"{'G': 7.09765625, 'PREP': -2.65234375, 'DET': -5.10546875, 'SVA': -2.703125}"
The associations is responding.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5205078125, 'PREP': -1.7021484375, 'DET': -1.8916015625, 'SVA': 6.10546875}",SVA,"{'G': -2.216796875, 'PREP': -2.673828125, 'DET': -3.31640625, 'SVA': 7.68359375}",SVA,"{'G': -2.189453125, 'PREP': -3.107421875, 'DET': -1.81640625, 'SVA': 9.3671875}"
Tara should complain about these medium.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.623046875, 'PREP': -1.068359375, 'DET': 8.53125, 'SVA': -1.2646484375}",DET,"{'G': -2.298828125, 'PREP': -2.068359375, 'DET': 9.2421875, 'SVA': -3.19921875}",DET,"{'G': -2.55078125, 'PREP': -2.779296875, 'DET': 11.1640625, 'SVA': -1.6708984375}"
Joseph attacks these people.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.14453125, 'PREP': -2.408203125, 'DET': -4.55859375, 'SVA': -2.166015625}",G,"{'G': 6.85546875, 'PREP': -2.232421875, 'DET': -4.515625, 'SVA': -2.5859375}",G,"{'G': 7.0625, 'PREP': -2.7265625, 'DET': -4.7109375, 'SVA': -2.84765625}"
Brenda hasn't referenced Walter.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.03515625, 'PREP': -2.556640625, 'DET': -4.390625, 'SVA': -1.9453125}",G,"{'G': 6.73828125, 'PREP': -2.501953125, 'DET': -4.421875, 'SVA': -2.259765625}",G,"{'G': 7.15625, 'PREP': -2.5625, 'DET': -4.890625, 'SVA': -3.103515625}"
It's themselves that most teachers shocked.,G,principle_A_reconstruction,G,"{'G': 4.9296875, 'PREP': -1.75390625, 'DET': -3.7578125, 'SVA': -3.203125}",G,"{'G': 6.79296875, 'PREP': -2.17578125, 'DET': -3.974609375, 'SVA': -3.017578125}",G,"{'G': 7.1875, 'PREP': -2.34765625, 'DET': -5.51953125, 'SVA': -3.009765625}"
That window disgusted that alumni.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.244140625, 'PREP': -1.3173828125, 'DET': 8.4921875, 'SVA': -1.5771484375}",DET,"{'G': -2.697265625, 'PREP': -2.5234375, 'DET': 9.3359375, 'SVA': -2.41796875}",DET,"{'G': -2.626953125, 'PREP': -2.46484375, 'DET': 11.0703125, 'SVA': -1.978515625}"
Caroline was healing those good teacher.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.427734375, 'PREP': -1.2138671875, 'DET': 8.53125, 'SVA': -1.419921875}",DET,"{'G': -2.33203125, 'PREP': -2.130859375, 'DET': 9.265625, 'SVA': -3.107421875}",DET,"{'G': -2.720703125, 'PREP': -2.671875, 'DET': 11.1953125, 'SVA': -1.5810546875}"
Adam boasted about these phenomena.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.19140625, 'PREP': -2.3125, 'DET': -4.671875, 'SVA': -2.25}",G,"{'G': 6.84375, 'PREP': -2.216796875, 'DET': -4.5859375, 'SVA': -2.5234375}",G,"{'G': 7.140625, 'PREP': -2.5625, 'DET': -4.76171875, 'SVA': -3.212890625}"
Those waiters discover those phenomenon.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.43359375, 'PREP': -1.0830078125, 'DET': 8.5078125, 'SVA': -1.5546875}",DET,"{'G': -2.462890625, 'PREP': -2.248046875, 'DET': 9.3046875, 'SVA': -2.87890625}",DET,"{'G': -2.5546875, 'PREP': -2.83203125, 'DET': 11.1875, 'SVA': -1.630859375}"
Vincent knew that determined women.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.166015625, 'PREP': -1.392578125, 'DET': 8.46875, 'SVA': -1.599609375}",DET,"{'G': -2.541015625, 'PREP': -2.41796875, 'DET': 9.3125, 'SVA': -2.66796875}",DET,"{'G': -2.7421875, 'PREP': -2.4453125, 'DET': 11.09375, 'SVA': -1.8525390625}"
All adults were astounded.,G,passive_2,G,"{'G': 5.15625, 'PREP': -2.314453125, 'DET': -4.5546875, 'SVA': -2.2578125}",G,"{'G': 6.75, 'PREP': -2.4453125, 'DET': -3.9609375, 'SVA': -2.681640625}",G,"{'G': 7.1484375, 'PREP': -2.564453125, 'DET': -5.09375, 'SVA': -2.92578125}"
These children haven't gone to this bank.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.2265625, 'PREP': -2.169921875, 'DET': -4.83984375, 'SVA': -2.322265625}",G,"{'G': 6.76953125, 'PREP': -2.388671875, 'DET': -4.2421875, 'SVA': -2.591796875}",G,"{'G': 7.2421875, 'PREP': -2.318359375, 'DET': -5.26171875, 'SVA': -3.345703125}"
Dana won't scan these analysis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.458984375, 'PREP': -1.2392578125, 'DET': 8.5234375, 'SVA': -1.33984375}",DET,"{'G': -2.52734375, 'PREP': -2.0859375, 'DET': 9.3359375, 'SVA': -2.98828125}",DET,"{'G': -2.494140625, 'PREP': -2.888671875, 'DET': 11.1875, 'SVA': -1.6044921875}"
Some pasta had disturbed these museum.,DET,determiner_noun_agreement_1,DET,"{'G': -2.53125, 'PREP': -1.2919921875, 'DET': 8.5234375, 'SVA': -1.1689453125}",DET,"{'G': -2.416015625, 'PREP': -2.197265625, 'DET': 9.2734375, 'SVA': -2.97265625}",DET,"{'G': -2.517578125, 'PREP': -2.865234375, 'DET': 11.203125, 'SVA': -1.6103515625}"
Every bird that can't find mouths does hurt Rebecca.,G,distractor_agreement_relative_clause,G,"{'G': 5.12890625, 'PREP': -2.390625, 'DET': -4.64453125, 'SVA': -2.05078125}",G,"{'G': 6.7265625, 'PREP': -2.494140625, 'DET': -4.671875, 'SVA': -2.0234375}",G,"{'G': 7.19140625, 'PREP': -2.40625, 'DET': -5.57421875, 'SVA': -2.849609375}"
Some teenagers has passed some glacier.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.537109375, 'PREP': -1.7080078125, 'DET': -1.8525390625, 'SVA': 6.109375}",SVA,"{'G': -2.509765625, 'PREP': -2.935546875, 'DET': -2.583984375, 'SVA': 7.73046875}",SVA,"{'G': -2.046875, 'PREP': -3.119140625, 'DET': -2.03125, 'SVA': 9.328125}"
Vincent hasn't sounded like that troubled child.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.1640625, 'PREP': -2.349609375, 'DET': -4.546875, 'SVA': -2.26953125}",G,"{'G': 6.83203125, 'PREP': -2.232421875, 'DET': -4.5703125, 'SVA': -2.5703125}",G,"{'G': 7.234375, 'PREP': -2.380859375, 'DET': -5.1953125, 'SVA': -3.28125}"
That cup that confused Christina stunned itself.,G,principle_A_c_command,G,"{'G': 5.08203125, 'PREP': -2.1015625, 'DET': -4.0703125, 'SVA': -2.755859375}",G,"{'G': 6.83984375, 'PREP': -1.9853515625, 'DET': -4.96484375, 'SVA': -2.478515625}",G,"{'G': 7.12890625, 'PREP': -2.46875, 'DET': -5.5625, 'SVA': -2.654296875}"
Katherine hadn't shocked that young children.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.00390625, 'PREP': -1.5400390625, 'DET': 8.390625, 'SVA': -1.640625}",DET,"{'G': -2.546875, 'PREP': -2.3203125, 'DET': 9.3359375, 'SVA': -2.759765625}",DET,"{'G': -2.41015625, 'PREP': -2.78515625, 'DET': 11.109375, 'SVA': -1.8515625}"
"However, there is something which it is still believed that it was an extremely important invention.",PREP,Preposition_Missing,PREP,"{'G': 2.640625, 'PREP': 3.38671875, 'DET': -4.55078125, 'SVA': -4.06640625}",PREP,"{'G': 3.6796875, 'PREP': 4.703125, 'DET': -5.0859375, 'SVA': -4.62890625}",PREP,"{'G': 1.994140625, 'PREP': 5.375, 'DET': -6.6328125, 'SVA': -5.70703125}"
The play about the Impressionists has alarmed Andrew.,G,distractor_agreement_relational_noun,G,"{'G': 5.1640625, 'PREP': -2.265625, 'DET': -4.640625, 'SVA': -2.27734375}",G,"{'G': 6.74609375, 'PREP': -2.435546875, 'DET': -4.78515625, 'SVA': -1.9990234375}",G,"{'G': 7.171875, 'PREP': -2.447265625, 'DET': -5.48046875, 'SVA': -2.85546875}"
The paintings of this mirror doesn't waste away.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.287109375, 'PREP': -1.705078125, 'DET': -2.302734375, 'SVA': 6.12109375}",SVA,"{'G': -2.234375, 'PREP': -2.8671875, 'DET': -3.1328125, 'SVA': 7.74609375}",SVA,"{'G': -2.15234375, 'PREP': -3.03125, 'DET': -1.9970703125, 'SVA': 9.3203125}"
Many boys that can embarrass Sheila hasn't referenced Bill.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.1494140625, 'PREP': -1.7958984375, 'DET': -2.4453125, 'SVA': 6.12109375}",SVA,"{'G': -2.40625, 'PREP': -3.208984375, 'DET': -2.482421875, 'SVA': 7.70703125}",SVA,"{'G': -2.173828125, 'PREP': -3.0859375, 'DET': -1.8935546875, 'SVA': 9.34375}"
A niece of most senators hasn't descended most slopes.,G,distractor_agreement_relational_noun,G,"{'G': 5.0859375, 'PREP': -2.4765625, 'DET': -4.4453125, 'SVA': -2.0703125}",G,"{'G': 6.78515625, 'PREP': -2.373046875, 'DET': -4.62109375, 'SVA': -2.265625}",G,"{'G': 7.25, 'PREP': -2.275390625, 'DET': -5.66796875, 'SVA': -3.078125}"
Who shouldn't the pedestrian's senator that shouldn't appreciate Dan approach?,G,complex_NP_island,G,"{'G': 5.18359375, 'PREP': -2.31640625, 'DET': -4.55859375, 'SVA': -2.318359375}",G,"{'G': 6.78515625, 'PREP': -1.6015625, 'DET': -4.94921875, 'SVA': -2.912109375}",G,"{'G': 7.16796875, 'PREP': -2.169921875, 'DET': -5.87890625, 'SVA': -2.9609375}"
There were no adults convincing that legislature to forget some man.,G,existential_there_quantifiers_1,G,"{'G': 5.17578125, 'PREP': -2.01953125, 'DET': -4.5234375, 'SVA': -2.677734375}",G,"{'G': 6.80078125, 'PREP': -2.083984375, 'DET': -4.76171875, 'SVA': -2.544921875}",G,"{'G': 7.24609375, 'PREP': -2.298828125, 'DET': -5.54296875, 'SVA': -3.12890625}"
George's partners are visited.,G,passive_2,G,"{'G': 5.0859375, 'PREP': -2.21484375, 'DET': -4.140625, 'SVA': -2.61328125}",G,"{'G': 6.82421875, 'PREP': -2.21875, 'DET': -4.14453125, 'SVA': -2.880859375}",G,"{'G': 7.140625, 'PREP': -2.587890625, 'DET': -5.08984375, 'SVA': -2.876953125}"
Donald has worried these smart man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.40234375, 'PREP': -1.3427734375, 'DET': 8.5234375, 'SVA': -1.314453125}",DET,"{'G': -2.43359375, 'PREP': -2.150390625, 'DET': 9.296875, 'SVA': -3.00390625}",DET,"{'G': -2.759765625, 'PREP': -2.5703125, 'DET': 11.171875, 'SVA': -1.6650390625}"
The father of many students are whispering.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.140625, 'PREP': -1.7548828125, 'DET': -2.443359375, 'SVA': 6.078125}",SVA,"{'G': -2.451171875, 'PREP': -2.419921875, 'DET': -3.21875, 'SVA': 7.6796875}",SVA,"{'G': -2.291015625, 'PREP': -3.12109375, 'DET': -1.6865234375, 'SVA': 9.4140625}"
Sara is cleaning this lost teeth.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.380859375, 'PREP': -1.251953125, 'DET': 8.5234375, 'SVA': -1.453125}",DET,"{'G': -2.587890625, 'PREP': -2.349609375, 'DET': 9.359375, 'SVA': -2.701171875}",DET,"{'G': -2.638671875, 'PREP': -2.521484375, 'DET': 11.109375, 'SVA': -1.890625}"
A lot of candles are impressing that man.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.0546875, 'PREP': -2.408203125, 'DET': -4.10546875, 'SVA': -2.376953125}",G,"{'G': 6.75, 'PREP': -2.47265625, 'DET': -4.60546875, 'SVA': -2.162109375}",G,"{'G': 7.1953125, 'PREP': -2.453125, 'DET': -5.27734375, 'SVA': -3.0234375}"
Sharon disagrees with that waiter.,G,determiner_noun_agreement_2,G,"{'G': 5.140625, 'PREP': -2.4296875, 'DET': -4.48046875, 'SVA': -2.1796875}",G,"{'G': 6.6875, 'PREP': -2.529296875, 'DET': -4.77734375, 'SVA': -1.91015625}",G,"{'G': 7.1796875, 'PREP': -2.525390625, 'DET': -5.1015625, 'SVA': -3.021484375}"
Julie would appreciate that paralyses.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -1.7646484375, 'PREP': -1.56640625, 'DET': 8.2578125, 'SVA': -1.94140625}",DET,"{'G': -2.54296875, 'PREP': -2.396484375, 'DET': 9.3203125, 'SVA': -2.701171875}",DET,"{'G': -2.583984375, 'PREP': -2.671875, 'DET': 11.1015625, 'SVA': -1.7451171875}"
Karla was confusing those men.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.16796875, 'PREP': -2.34375, 'DET': -4.578125, 'SVA': -2.267578125}",G,"{'G': 6.87109375, 'PREP': -2.12890625, 'DET': -4.27734375, 'SVA': -2.900390625}",G,"{'G': 7.1953125, 'PREP': -2.490234375, 'DET': -5.16015625, 'SVA': -3.05859375}"
Most adults drop by this schools.,DET,determiner_noun_agreement_2,DET,"{'G': -2.498046875, 'PREP': -0.89453125, 'DET': 8.4921875, 'SVA': -1.6591796875}",DET,"{'G': -2.654296875, 'PREP': -2.375, 'DET': 9.3671875, 'SVA': -2.615234375}",DET,"{'G': -2.421875, 'PREP': -2.7265625, 'DET': 11.109375, 'SVA': -1.92578125}"
Peter learned that a lot of women had skated around most lakes.,G,wh_vs_that_no_gap,G,"{'G': 5.1171875, 'PREP': -2.453125, 'DET': -4.57421875, 'SVA': -2.02734375}",G,"{'G': 6.8046875, 'PREP': -1.9931640625, 'DET': -4.6796875, 'SVA': -2.6875}",G,"{'G': 7.24609375, 'PREP': -2.314453125, 'DET': -5.33984375, 'SVA': -3.279296875}"
"Because you know where the college is and you need to bring some things from the college to the hotel, I think that it is better for all the group to come in the college and then we can all go together to the Palace Hotel.",PREP,Preposition_Replacing,PREP,"{'G': 2.560546875, 'PREP': 3.423828125, 'DET': -4.5546875, 'SVA': -3.98828125}",PREP,"{'G': 3.947265625, 'PREP': 4.5859375, 'DET': -5.40234375, 'SVA': -4.671875}",PREP,"{'G': 1.158203125, 'PREP': 5.71484375, 'DET': -5.8984375, 'SVA': -5.3671875}"
Grandsons of Samuel clean.,G,drop_argument,G,"{'G': 5.1328125, 'PREP': -2.384765625, 'DET': -4.56640625, 'SVA': -2.130859375}",G,"{'G': 6.66796875, 'PREP': -2.53515625, 'DET': -3.86328125, 'SVA': -2.5390625}",G,"{'G': 7.04296875, 'PREP': -2.669921875, 'DET': -5.16015625, 'SVA': -2.5234375}"
Who is Stephanie curing before observing Elaine?,G,adjunct_island,G,"{'G': 5.17578125, 'PREP': -2.314453125, 'DET': -4.57421875, 'SVA': -2.298828125}",G,"{'G': 6.82421875, 'PREP': -1.6201171875, 'DET': -5.03125, 'SVA': -2.8828125}",G,"{'G': 7.234375, 'PREP': -2.3046875, 'DET': -5.48828125, 'SVA': -3.16015625}"
Brenda discussed those serious woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.3984375, 'PREP': -1.220703125, 'DET': 8.5234375, 'SVA': -1.4580078125}",DET,"{'G': -2.435546875, 'PREP': -2.193359375, 'DET': 9.2890625, 'SVA': -2.9609375}",DET,"{'G': -2.740234375, 'PREP': -2.61328125, 'DET': 11.1484375, 'SVA': -1.611328125}"
A car dropped.,G,intransitive,G,"{'G': 5.0625, 'PREP': -2.49609375, 'DET': -4.6484375, 'SVA': -1.8115234375}",G,"{'G': 6.67578125, 'PREP': -2.353515625, 'DET': -4.7421875, 'SVA': -1.9970703125}",G,"{'G': 7.15234375, 'PREP': -2.50390625, 'DET': -5.28515625, 'SVA': -2.919921875}"
The guy have laughed.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6357421875, 'PREP': -1.4990234375, 'DET': -1.8984375, 'SVA': 6.08203125}",SVA,"{'G': -2.662109375, 'PREP': -2.21875, 'DET': -3.0546875, 'SVA': 7.62109375}",SVA,"{'G': -2.37890625, 'PREP': -3.1484375, 'DET': -1.515625, 'SVA': 9.4453125}"
"I saw the show's advertisement hanging up of a wall in London where I was spending my holiday with some friends. I convinced them to go there with me because I had heard good reviews of your Company and, above all, because of the main star, Danny Brook.",PREP,Preposition_Replacing,PREP,"{'G': 2.5703125, 'PREP': 3.427734375, 'DET': -4.58203125, 'SVA': -3.9765625}",PREP,"{'G': 3.60546875, 'PREP': 4.74609375, 'DET': -5.16796875, 'SVA': -4.48046875}",PREP,"{'G': 1.49609375, 'PREP': 5.63671875, 'DET': -6.1796875, 'SVA': -5.6171875}"
Carmen has described those confident people.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.1875, 'PREP': -2.265625, 'DET': -4.5390625, 'SVA': -2.421875}",G,"{'G': 6.85546875, 'PREP': -2.08984375, 'DET': -4.0625, 'SVA': -3.099609375}",G,"{'G': 7.20703125, 'PREP': -2.44921875, 'DET': -5.140625, 'SVA': -3.15625}"
Scott does boast about that actresses.,DET,determiner_noun_agreement_2,DET,"{'G': -1.8037109375, 'PREP': -1.6044921875, 'DET': 8.28125, 'SVA': -1.837890625}",DET,"{'G': -2.517578125, 'PREP': -2.39453125, 'DET': 9.3125, 'SVA': -2.724609375}",DET,"{'G': -2.470703125, 'PREP': -2.748046875, 'DET': 11.125, 'SVA': -1.8193359375}"
Irene scanned those purple theses.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.1953125, 'PREP': -2.216796875, 'DET': -4.5859375, 'SVA': -2.4453125}",G,"{'G': 6.87890625, 'PREP': -2.099609375, 'DET': -4.44140625, 'SVA': -2.79296875}",G,"{'G': 7.12109375, 'PREP': -2.64453125, 'DET': -4.859375, 'SVA': -2.91796875}"
Jesus concealed this books.,DET,determiner_noun_agreement_2,DET,"{'G': -2.544921875, 'PREP': -1.197265625, 'DET': 8.53125, 'SVA': -1.26171875}",DET,"{'G': -2.791015625, 'PREP': -2.447265625, 'DET': 9.3828125, 'SVA': -2.41796875}",DET,"{'G': -2.7734375, 'PREP': -2.40234375, 'DET': 11.0859375, 'SVA': -1.861328125}"
Every committee that didn't appreciate those men weren't surrendering.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -0.89208984375, 'PREP': -2.00390625, 'DET': -2.630859375, 'SVA': 6.1171875}",SVA,"{'G': -2.1640625, 'PREP': -2.912109375, 'DET': -3.1875, 'SVA': 7.71484375}",SVA,"{'G': -2.240234375, 'PREP': -3.130859375, 'DET': -1.7607421875, 'SVA': 9.3984375}"
Most waitresses revealed these yellow coat.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.234375, 'PREP': -1.30859375, 'DET': 8.4765625, 'SVA': -1.5986328125}",DET,"{'G': -2.515625, 'PREP': -2.205078125, 'DET': 9.328125, 'SVA': -2.8828125}",DET,"{'G': -2.6484375, 'PREP': -2.69140625, 'DET': 11.1328125, 'SVA': -1.6533203125}"
The women is shrugging.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.4951171875, 'PREP': -1.66015625, 'DET': -1.986328125, 'SVA': 6.109375}",SVA,"{'G': -1.654296875, 'PREP': -3.087890625, 'DET': -3.625, 'SVA': 7.609375}",SVA,"{'G': -2.1640625, 'PREP': -3.169921875, 'DET': -1.7744140625, 'SVA': 9.390625}"
Some planes bore those displeased child.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.517578125, 'PREP': -1.107421875, 'DET': 8.53125, 'SVA': -1.3994140625}",DET,"{'G': -2.32421875, 'PREP': -2.189453125, 'DET': 9.25, 'SVA': -3.05859375}",DET,"{'G': -2.619140625, 'PREP': -2.72265625, 'DET': 11.171875, 'SVA': -1.6630859375}"
The children haven't worked with the doctors.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.14453125, 'PREP': -2.388671875, 'DET': -4.8671875, 'SVA': -1.900390625}",G,"{'G': 6.765625, 'PREP': -2.390625, 'DET': -4.03125, 'SVA': -2.73046875}",G,"{'G': 7.24609375, 'PREP': -2.318359375, 'DET': -5.359375, 'SVA': -3.26953125}"
The girl win.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.7744140625, 'PREP': -1.4248046875, 'DET': -1.703125, 'SVA': 6.046875}",SVA,"{'G': -2.62890625, 'PREP': -2.1640625, 'DET': -3.146484375, 'SVA': 7.58203125}",SVA,"{'G': -2.376953125, 'PREP': -3.12890625, 'DET': -1.5224609375, 'SVA': 9.4375}"
"About the activities that I have to choose, I have to say that it is quite difficult for me because I really like sports, but I think the best option is swimming because I have been doing it during 5 years so I want to keep at it.",PREP,Preposition_Replacing,PREP,"{'G': 2.6171875, 'PREP': 3.396484375, 'DET': -4.546875, 'SVA': -4.0390625}",PREP,"{'G': 3.48046875, 'PREP': 4.78515625, 'DET': -5.08203125, 'SVA': -4.38671875}",PREP,"{'G': 2.384765625, 'PREP': 5.0, 'DET': -6.73828125, 'SVA': -5.71875}"
No driver was scanning fewer than seven movies.,G,superlative_quantifiers_1,G,"{'G': 5.15625, 'PREP': -2.296875, 'DET': -4.59375, 'SVA': -2.265625}",G,"{'G': 6.84765625, 'PREP': -2.265625, 'DET': -4.39453125, 'SVA': -2.60546875}",G,"{'G': 7.2421875, 'PREP': -2.259765625, 'DET': -5.375, 'SVA': -3.341796875}"
Patricia isn't disturbing these excited men.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.17578125, 'PREP': -2.34375, 'DET': -4.5078125, 'SVA': -2.322265625}",G,"{'G': 6.86328125, 'PREP': -2.17578125, 'DET': -4.30078125, 'SVA': -2.853515625}",G,"{'G': 7.1953125, 'PREP': -2.48046875, 'DET': -5.16015625, 'SVA': -3.0859375}"
Laurie thought about this hard forks.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.33203125, 'PREP': -1.2900390625, 'DET': 8.515625, 'SVA': -1.484375}",DET,"{'G': -2.568359375, 'PREP': -2.318359375, 'DET': 9.34375, 'SVA': -2.7421875}",DET,"{'G': -2.748046875, 'PREP': -2.419921875, 'DET': 11.1015625, 'SVA': -1.8662109375}"
Victoria escaped from this displeased children.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.421875, 'PREP': -1.16015625, 'DET': 8.53125, 'SVA': -1.4931640625}",DET,"{'G': -2.52734375, 'PREP': -2.47265625, 'DET': 9.2890625, 'SVA': -2.625}",DET,"{'G': -2.658203125, 'PREP': -2.564453125, 'DET': 11.140625, 'SVA': -1.822265625}"
Beth hugged that nice child.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.1796875, 'PREP': -2.23828125, 'DET': -4.40234375, 'SVA': -2.517578125}",G,"{'G': 6.72265625, 'PREP': -2.392578125, 'DET': -4.90625, 'SVA': -1.9462890625}",G,"{'G': 7.203125, 'PREP': -2.4453125, 'DET': -5.27734375, 'SVA': -3.03125}"
The school discusses these orange books.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.140625, 'PREP': -2.4140625, 'DET': -4.56640625, 'SVA': -2.13671875}",G,"{'G': 6.875, 'PREP': -2.185546875, 'DET': -4.546875, 'SVA': -2.609375}",G,"{'G': 7.1796875, 'PREP': -2.46875, 'DET': -5.1328125, 'SVA': -3.107421875}"
