text,labels,UID,BB_RoBERTa_preds,BB_RoBERTa_probs
Today I am going to write about the experience of helping at a pop concert I went to last month. I have got a lot of things to talk about.,G,Preposition_Replacing,PREP,"{'G': 3.41796875, 'PREP': 4.80078125, 'DET': -5.11328125, 'SVA': -4.30078125}"
"Now, Sally and I are married, have three children, a marvellous house and both of us are working for a big company.",G,Preposition_Replacing,PREP,"{'G': 3.95703125, 'PREP': 4.57421875, 'DET': -5.2890625, 'SVA': -4.77734375}"
Now a question from me to you : is it possible to pay for the different things by credit card?,G,Preposition_Missing,PREP,"{'G': 3.8125, 'PREP': 4.640625, 'DET': -5.34765625, 'SVA': -4.59765625}"
He and his friends got into trouble because of this habit last week.,G,Preposition_Replacing,PREP,"{'G': 3.470703125, 'PREP': 4.77734375, 'DET': -5.015625, 'SVA': -4.4765625}"
"Therefore I am thinking of selling my car, which has changed my life over the last 10 years, which has given me a kind of freedom, which has gone with me to all sorts of fantastic places, and changed my life for a new life : without a car.",G,Preposition_Replacing,PREP,"{'G': 3.46875, 'PREP': 4.78515625, 'DET': -5.08203125, 'SVA': -4.37109375}"
We can also do our shopping quickly after sightseeing in London.,G,Preposition_Replacing,PREP,"{'G': 4.0703125, 'PREP': 4.48828125, 'DET': -5.18359375, 'SVA': -4.95703125}"
I have received your letter dated the 12th of June 2001.,G,Preposition_Unnecessary,PREP,"{'G': 3.4296875, 'PREP': 4.7890625, 'DET': -5.13671875, 'SVA': -4.33203125}"
"In spite of the fact that I told her to keep it a secret, she went to my cousin's house and retold exactly what I had told her.",G,Preposition_Unnecessary,PREP,"{'G': 4.23046875, 'PREP': 4.34375, 'DET': -5.515625, 'SVA': -4.7578125}"
We were mainly working on all the lights at this great concert.,G,Preposition_Unnecessary,PREP,"{'G': 3.814453125, 'PREP': 4.64453125, 'DET': -5.2578125, 'SVA': -4.69140625}"
"I found pop music so wonderful, it changed my opinion that classical music is always best.",G,Preposition_Unnecessary,PREP,"{'G': 3.369140625, 'PREP': 4.796875, 'DET': -5.015625, 'SVA': -4.3046875}"
I wondered why I made the mistake of inviting Pat.,G,Preposition_Missing,PREP,"{'G': 4.19921875, 'PREP': 4.36328125, 'DET': -5.76171875, 'SVA': -4.62109375}"
"I live in Greece, and to be exact on an island, so I know very well what summer means.",G,Preposition_Replacing,PREP,"{'G': 3.38671875, 'PREP': 4.80078125, 'DET': -5.05078125, 'SVA': -4.30078125}"
I arrived in Ireland on 2nd July.,G,Preposition_Replacing,PREP,"{'G': 3.248046875, 'PREP': 4.80859375, 'DET': -5.05078125, 'SVA': -4.14453125}"
"First of all, I'll tell you that on the day of the concert I woke up at 6:30 a.m., very early for me. You know me, I'm lazy. The work began around 8:30. It was very hard but then the band came to rehearse. From that moment I enjoyed working until the concert had finished. The atmosphere was wonderful, the musicians were very kind to everyone who was working because they understood that putting on a concert is a job to be done by a team.",G,Preposition_Replacing,PREP,"{'G': 3.462890625, 'PREP': 4.78125, 'DET': -5.1328125, 'SVA': -4.33984375}"
As this is a special conference you could wear your own national dress to represent your country.,G,Preposition_Unnecessary,PREP,"{'G': 3.818359375, 'PREP': 4.61328125, 'DET': -5.31640625, 'SVA': -4.63671875}"
"I am writing to tell you about my experience at the pop concert last month, where I was helping my friend Nick, who was the bouncer at the venue.",G,Preposition_Replacing,PREP,"{'G': 3.75, 'PREP': 4.6875, 'DET': -5.328125, 'SVA': -4.546875}"
"First, all the students and I would like to thank you for this great idea of a trip to London for three days.",G,Preposition_Replacing,PREP,"{'G': 3.40625, 'PREP': 4.796875, 'DET': -5.05859375, 'SVA': -4.3125}"
I would be grateful if you could consider my opinion.,G,Preposition_Unnecessary,PREP,"{'G': 3.822265625, 'PREP': 4.578125, 'DET': -5.33203125, 'SVA': -4.66796875}"
Therefore I regard the Internet as quite a powerful tool and I believe it has given more strength to relationships between people.,G,Preposition_Replacing,PREP,"{'G': 3.416015625, 'PREP': 4.7890625, 'DET': -5.05859375, 'SVA': -4.33984375}"
"With reference to the date, I can only go in July, as I'm going off on holiday in August, and I start university in September.",G,Preposition_Replacing,PREP,"{'G': 3.900390625, 'PREP': 4.59765625, 'DET': -5.46484375, 'SVA': -4.59765625}"
"I knew I would not come to this world again, everyone has only one chance to do whatever they want",G,Preposition_Missing,PREP,"{'G': 3.560546875, 'PREP': 4.75, 'DET': -5.1171875, 'SVA': -4.46875}"
But at golf I am a beginner.,G,Preposition_Replacing,PREP,"{'G': 2.94140625, 'PREP': 4.796875, 'DET': -4.921875, 'SVA': -3.845703125}"
"During the concert I listened to the band like everybody else, besides I earned money, so it was a wonderful experience.",G,Preposition_Missing,PREP,"{'G': 4.2421875, 'PREP': 4.34375, 'DET': -5.4765625, 'SVA': -4.828125}"
"As for your questions, I am free to travel only in July because I will have my holiday after finishing the exams.",G,Preposition_Missing,PREP,"{'G': 3.33203125, 'PREP': 4.8046875, 'DET': -5.02734375, 'SVA': -4.23828125}"
It was so boring to wait for the show in a noisy and hot theatre.,G,Preposition_Missing,PREP,"{'G': 3.3359375, 'PREP': 4.8046875, 'DET': -5.01171875, 'SVA': -4.2734375}"
"More than that, the restaurant was closed because it was under repair.",G,Preposition_Replacing,PREP,"{'G': 3.431640625, 'PREP': 4.796875, 'DET': -5.046875, 'SVA': -4.37890625}"
"So, I have some opinions about this, which I would like to tell.",G,Preposition_Replacing,PREP,"{'G': 3.619140625, 'PREP': 4.72265625, 'DET': -5.1484375, 'SVA': -4.515625}"
"We have planned a barbecue for 5 oo pm on our most idyllic playing field, which overlooks the endless Countryside and farms.",G,Preposition_Replacing,PREP,"{'G': 3.65625, 'PREP': 4.7421875, 'DET': -5.20703125, 'SVA': -4.546875}"
"However, after the appearance of the Internet, I send e - mail to my friends.",G,Preposition_Missing,PREP,"{'G': 4.03125, 'PREP': 4.51171875, 'DET': -5.453125, 'SVA': -4.69921875}"
"However, to have your photo taken and shown on television and in the newspapers increases your popularity.",G,Preposition_Missing,PREP,"{'G': 3.787109375, 'PREP': 4.66015625, 'DET': -5.19140625, 'SVA': -4.6796875}"
"The principal reason I'm writing to you at the moment is that I want my money back, because I felt so disappointed with the theatre and also with the play.",G,Preposition_Missing,PREP,"{'G': 4.19140625, 'PREP': 4.3984375, 'DET': -5.46875, 'SVA': -4.8046875}"
I miss waiting for the postman every morning.,G,Preposition_Missing,PREP,"{'G': 3.12890625, 'PREP': 4.8046875, 'DET': -4.98828125, 'SVA': -4.03125}"
"With reference to our trip to London, on behalf of all of us, the English class in this college, we would like to thank you for your special attention in organising a good programme to learn about the interesting and cultural places in London.",G,Preposition_Replacing,PREP,"{'G': 3.802734375, 'PREP': 4.64453125, 'DET': -5.36328125, 'SVA': -4.5703125}"
"I like a lot on your list of sports possibilities. However, I will choose swimming.",G,Preposition_Replacing,PREP,"{'G': 3.412109375, 'PREP': 4.80078125, 'DET': -5.16015625, 'SVA': -4.26953125}"
"I arrived in Paris on New Year's Eve 2000 without a place to stay, not speaking any French, alone and with a small amount of money.",G,Preposition_Replacing,PREP,"{'G': 3.880859375, 'PREP': 4.62109375, 'DET': -5.37890625, 'SVA': -4.66015625}"
"Finally, if I were you I would go shopping in the City Centre in your last hours.",G,Preposition_Replacing,PREP,"{'G': 3.466796875, 'PREP': 4.78125, 'DET': -5.0625, 'SVA': -4.38671875}"
The prices that our travel agency confirmed for us were not the same as the ones charged at the theatre. We asked for our special discount for being students of less than eighteen years but we only obtained a rude answer from the woman who sold the tickets.,G,Preposition_Replacing,PREP,"{'G': 3.576171875, 'PREP': 4.7578125, 'DET': -5.15625, 'SVA': -4.46484375}"
To have a private life is the natural desire of everyone and the famous film stars and politicians have a right to one.,G,Preposition_Replacing,PREP,"{'G': 4.23046875, 'PREP': 4.3359375, 'DET': -5.45703125, 'SVA': -4.88671875}"
"Unfortunately, Pat wasn't very good at keeping secrets and so his whole school knew about Sara's experience.",G,Preposition_Replacing,PREP,"{'G': 3.86328125, 'PREP': 4.62109375, 'DET': -5.2109375, 'SVA': -4.72265625}"
He was able to make different objects out of wood.,G,Preposition_Replacing,PREP,"{'G': 3.455078125, 'PREP': 4.7890625, 'DET': -5.10546875, 'SVA': -4.37109375}"
He was just able to kill it by cutting the snake in half by using his knife which was as sharp as a sickle.,G,Preposition_Replacing,PREP,"{'G': 3.580078125, 'PREP': 4.75, 'DET': -5.19921875, 'SVA': -4.44921875}"
Those who need to travel in order to do business with other people abroad can fly by plane and arrive at their destination safely or have their problems solved via telephone.,G,Preposition_Replacing,PREP,"{'G': 3.80078125, 'PREP': 4.58984375, 'DET': -5.26953125, 'SVA': -4.60546875}"
"Science and technology can also be used to produce some materials, e.g. steel or iron, which are used in our buildings. They can make them stronger and hard to destroy.",G,Preposition_Replacing,PREP,"{'G': 3.9140625, 'PREP': 4.5859375, 'DET': -5.203125, 'SVA': -4.7890625}"
"The only problem is that as I am a student I can travel only during the holidays, in July. Regarding accommodation I would rather stay in a tent because I have never been camping and I would like to try it.",G,Preposition_Replacing,PREP,"{'G': 3.529296875, 'PREP': 4.765625, 'DET': -5.08984375, 'SVA': -4.45703125}"
"Last summer, I was spending my holidays in a little village on the southern coast of Spain with my friend Pat.",G,Preposition_Replacing,PREP,"{'G': 4.00390625, 'PREP': 4.55078125, 'DET': -5.41015625, 'SVA': -4.73828125}"
"I have some problems with my kidneys, so I can't stay in one of the tents, and also it must be very comfortable staying in a log cabin.",G,Preposition_Missing,PREP,"{'G': 3.712890625, 'PREP': 4.70703125, 'DET': -5.25, 'SVA': -4.5625}"
"Well, as you ask, I will tell you I would like to travel as soon as July begins, I'm going to be able only to travel in that month because of my job responsibilities.",G,Preposition_Missing,PREP,"{'G': 3.435546875, 'PREP': 4.7890625, 'DET': -5.07421875, 'SVA': -4.33984375}"
"I can sleep in a tent, it would remind me of a good time which I had with my friends a few years ago. I'm not scared of darkness, rain, cold or hot weather.",G,Preposition_Missing,PREP,"{'G': 3.423828125, 'PREP': 4.7890625, 'DET': -5.0546875, 'SVA': -4.34765625}"
It is more comfortable and I am afraid of wild animals.,G,Preposition_Replacing,PREP,"{'G': 3.3671875, 'PREP': 4.80078125, 'DET': -5.0234375, 'SVA': -4.296875}"
"Additionally, 15% of students answered that they want the presentation lesson to be filmed.",G,Preposition_Missing,PREP,"{'G': 4.0546875, 'PREP': 4.453125, 'DET': -5.515625, 'SVA': -4.69921875}"
"I like a lot on your list of sports possibilities. However, I will choose swimming.",G,Preposition_Replacing,PREP,"{'G': 3.412109375, 'PREP': 4.80078125, 'DET': -5.16015625, 'SVA': -4.26953125}"
Do I have to bring swimming trunks if I want to swim at the camp?,G,Preposition_Replacing,PREP,"{'G': 4.16796875, 'PREP': 4.4140625, 'DET': -5.46875, 'SVA': -4.796875}"
But to add to this I had to join a long queue to get a full - price ticket when I had brought my student card for the purpose of getting the discount which had been advertised but didn't in fact exist.,G,Preposition_Replacing,PREP,"{'G': 4.20703125, 'PREP': 4.390625, 'DET': -5.44921875, 'SVA': -4.81640625}"
I have recently been to London on holiday so I decided to spend my free time going to the musical show you were advertising.,G,Preposition_Unnecessary,PREP,"{'G': 3.607421875, 'PREP': 4.74609375, 'DET': -5.265625, 'SVA': -4.42578125}"
"I am good at those two activities, because I go to the sea every weekend.",G,Preposition_Replacing,PREP,"{'G': 3.873046875, 'PREP': 4.62109375, 'DET': -5.32421875, 'SVA': -4.65625}"
"Please could you inform me what you mean when you say all the accommodation is paid for : is that including food and drinks, so that I know how much money I have to bring with me, and what kind of weather it is during this period of the year so that I know what kind of clothes I have to take.",G,Preposition_Missing,PREP,"{'G': 3.396484375, 'PREP': 4.796875, 'DET': -5.046875, 'SVA': -4.3046875}"
"Looking back to the past, I can see how big a difference there is between the life of my grandparents and mine.",G,Preposition_Replacing,PREP,"{'G': 4.1796875, 'PREP': 4.4140625, 'DET': -5.50390625, 'SVA': -4.78125}"
It's good to walk around looking at all the new things in the stores.,G,Preposition_Missing,PREP,"{'G': 3.982421875, 'PREP': 4.5390625, 'DET': -5.2265625, 'SVA': -4.828125}"
"2. Photography because in my free time I take some pictures of people, countryside, -- -",G,Preposition_Replacing,PREP,"{'G': 3.37890625, 'PREP': 4.796875, 'DET': -5.03125, 'SVA': -4.3046875}"
I accepted them but I was very angry with Pat.,G,Preposition_Replacing,PREP,"{'G': 3.72265625, 'PREP': 4.6875, 'DET': -5.23046875, 'SVA': -4.59765625}"
"I am writing in reply to your letter, which I received last week, and in fact I am very surprised and pleased with the prize.",G,Preposition_Replacing,PREP,"{'G': 4.07421875, 'PREP': 4.48046875, 'DET': -5.46484375, 'SVA': -4.74609375}"
Please write to me with your answer as quickly as possible.,G,Preposition_Missing,PREP,"{'G': 3.919921875, 'PREP': 4.54296875, 'DET': -5.68359375, 'SVA': -4.4921875}"
There were wonderful plays and films which I hope there will be more of.,G,Preposition_Unnecessary,PREP,"{'G': 3.36328125, 'PREP': 4.8046875, 'DET': -5.03125, 'SVA': -4.28515625}"
We could play for hours and hours without seeing an adult or any other children from the village.,G,Preposition_Missing,PREP,"{'G': 3.98828125, 'PREP': 4.5625, 'DET': -5.3125, 'SVA': -4.80078125}"
"I like Danny Brook very much, and his unexpected absence caused me great sadness.",G,Preposition_Unnecessary,PREP,"{'G': 4.26171875, 'PREP': 4.3046875, 'DET': -5.24609375, 'SVA': -4.9921875}"
I think we should book the Palace Hotel.,G,Preposition_Unnecessary,PREP,"{'G': 3.548828125, 'PREP': 4.328125, 'DET': -5.65234375, 'SVA': -3.830078125}"
I would like to travel in July because it is the perfect time for me to go on holiday because the 12th of July is my birthday.,G,Preposition_Missing,PREP,"{'G': 3.3515625, 'PREP': 4.8046875, 'DET': -5.0390625, 'SVA': -4.2578125}"
How can shopping be enjoyable in this situation!,G,Preposition_Replacing,PREP,"{'G': 3.03515625, 'PREP': 4.80078125, 'DET': -4.859375, 'SVA': -3.984375}"
"I am writing to tell you about my experience at the pop concert last month, where I was helping my friend Nick, who was the bouncer at the venue.",G,Preposition_Replacing,PREP,"{'G': 3.75, 'PREP': 4.6875, 'DET': -5.328125, 'SVA': -4.546875}"
"Hope it will be interesting for you. By the way, are you allowed to smoke in the school?",G,Preposition_Replacing,PREP,"{'G': 3.353515625, 'PREP': 4.80078125, 'DET': -5.03125, 'SVA': -4.26953125}"
"She would see if it is pretty or not, if it is on sale at another store, we would not buy the dress and we would have to go to the other store to see the other dress, but after seeing all the stores and looking at all the dresses she would decide on the first one we saw.",G,Preposition_Replacing,PREP,"{'G': 4.23828125, 'PREP': 4.375, 'DET': -5.4609375, 'SVA': -4.859375}"
"And regarding the activities, I must choose Photography and Painting because I am not very good at sports and I think I do well at these things.",G,Preposition_Replacing,PREP,"{'G': 3.765625, 'PREP': 4.6875, 'DET': -5.23828125, 'SVA': -4.60546875}"
"In my opinion, it might be better to have time with a variety of nationalities.",G,Preposition_Missing,PREP,"{'G': 4.01953125, 'PREP': 4.53125, 'DET': -5.3046875, 'SVA': -4.78515625}"
"Secondly, I helped them to prepare the clothes and the costumes during the concert. Although I have never worked with clothes and art before, I enjoyed it very much.",G,Preposition_Replacing,PREP,"{'G': 3.548828125, 'PREP': 4.76171875, 'DET': -5.09765625, 'SVA': -4.45703125}"
"For details, look at the map on the next page.",G,Preposition_Replacing,PREP,"{'G': 3.701171875, 'PREP': 4.6953125, 'DET': -5.55078125, 'SVA': -4.328125}"
It sounds like a summer holiday on the coast of Italy.,G,Preposition_Replacing,PREP,"{'G': 3.4609375, 'PREP': 4.78125, 'DET': -5.26953125, 'SVA': -4.29296875}"
So it can be boring. Give a topic and then discuss it.,G,Preposition_Unnecessary,PREP,"{'G': 3.046875, 'PREP': 4.8046875, 'DET': -4.99609375, 'SVA': -3.9296875}"
"First, about school.",G,Preposition_Unnecessary,PREP,"{'G': 3.859375, 'PREP': 4.35546875, 'DET': -6.0625, 'SVA': -3.953125}"
And I think I would love to go in July.,G,Preposition_Replacing,PREP,"{'G': 3.353515625, 'PREP': 4.8046875, 'DET': -5.04296875, 'SVA': -4.265625}"
They are wasting time in their life for nothing.,G,Preposition_Replacing,PREP,"{'G': 3.208984375, 'PREP': 4.80859375, 'DET': -4.94921875, 'SVA': -4.1484375}"
"Using the Internet, I can meet people from all around the world without going anywhere.",G,Preposition_Missing,PREP,"{'G': 3.509765625, 'PREP': 4.7734375, 'DET': -5.16796875, 'SVA': -4.375}"
And it is even more difficult to predict what clothes in the future will look like.,G,Preposition_Replacing,PREP,"{'G': 3.408203125, 'PREP': 4.79296875, 'DET': -5.01171875, 'SVA': -4.3515625}"
"Well, we also had to carry all the instruments up onto the stage and, believe me, that was the hardest bit of all.",G,Preposition_Replacing,PREP,"{'G': 3.439453125, 'PREP': 4.79296875, 'DET': -5.05859375, 'SVA': -4.35546875}"
You asked me to choose my accommodation from either tents or cabins.,G,Preposition_Replacing,PREP,"{'G': 3.341796875, 'PREP': 4.80078125, 'DET': -5.0078125, 'SVA': -4.29296875}"
But for three days she didn't come home.,G,Preposition_Replacing,PREP,"{'G': 3.259765625, 'PREP': 4.8125, 'DET': -4.9921875, 'SVA': -4.1796875}"
"I'm sorry to say that I can attend your camp only in July because I just started my new job and I have one month of holiday, which is in July.",G,Preposition_Replacing,PREP,"{'G': 3.3828125, 'PREP': 4.796875, 'DET': -5.046875, 'SVA': -4.296875}"
"But we have to accept that everyone has their private life. For example, when we get married or when a policeman stops us on the highway, we don't want any stranger to notice what is happening to us.",G,Preposition_Unnecessary,PREP,"{'G': 3.755859375, 'PREP': 4.67578125, 'DET': -5.30859375, 'SVA': -4.55859375}"
"To conclude, I agree that shopping is not always enjoyable.",G,Preposition_Replacing,PREP,"{'G': 4.03515625, 'PREP': 4.4375, 'DET': -5.64453125, 'SVA': -4.609375}"
"I would like to answer your questions. Please note that I can travel only in July because only then can I take holidays from my work, after the busy time in the months of May and June.",G,Preposition_Unnecessary,PREP,"{'G': 3.396484375, 'PREP': 4.796875, 'DET': -5.04296875, 'SVA': -4.30859375}"
"I am keen on technology because I believe it should improve our lives, however, I dislike the idea that such a science might fall or have already fallen into wicked hands.",G,Preposition_Replacing,PREP,"{'G': 4.1796875, 'PREP': 4.3671875, 'DET': -5.29296875, 'SVA': -4.8828125}"
"As to tennis I'm the best player in my whole school and, once, I got into the top 10 of my country's tennis players.",G,Preposition_Replacing,PREP,"{'G': 3.486328125, 'PREP': 4.77734375, 'DET': -5.08203125, 'SVA': -4.40625}"
She hit me and I decided then that I should never speak to her again.,G,Preposition_Replacing,PREP,"{'G': 4.265625, 'PREP': 4.3046875, 'DET': -5.43359375, 'SVA': -4.83984375}"
"Finally, may I ask for some more information?",G,Preposition_Missing,PREP,"{'G': 4.078125, 'PREP': 4.50390625, 'DET': -5.296875, 'SVA': -4.875}"
"As a result of this, the teachers make very strict rules at school, such as students aren't allowed to speak to each other in class.",G,Preposition_Missing,PREP,"{'G': 3.822265625, 'PREP': 4.55078125, 'DET': -5.35546875, 'SVA': -4.5546875}"
I've always stayed in tents when I have been on the university camps so I would prefer log cabins at Camp California because it would be a new experience for me and I would also learn how to live in one.,G,Preposition_Replacing,PREP,"{'G': 3.443359375, 'PREP': 4.7890625, 'DET': -5.05859375, 'SVA': -4.35546875}"
What I particularly liked about the experience was the concert was achieved through our support.,G,Preposition_Replacing,PREP,"{'G': 3.701171875, 'PREP': 4.7109375, 'DET': -5.15625, 'SVA': -4.59765625}"
I am writing to ask for the refund of the £ 55 which I spent on the ticket for that miserable show.,G,Preposition_Missing,PREP,"{'G': 3.751953125, 'PREP': 4.66796875, 'DET': -5.30078125, 'SVA': -4.55859375}"
It aims to improve our standard of life and allows us to live more comfortably.,G,Preposition_Unnecessary,PREP,"{'G': 4.08984375, 'PREP': 4.4765625, 'DET': -5.2109375, 'SVA': -4.9296875}"
The worst is when you get home in the evening and find a chair to sit in because your feet are killing you and you realize you have spent all your money without buying the stuff that you need to cook tonight.,G,Preposition_Unnecessary,PREP,"{'G': 3.2734375, 'PREP': 4.8046875, 'DET': -5.015625, 'SVA': -4.1875}"
Of course all the class will take part in this party.,G,Preposition_Replacing,PREP,"{'G': 3.267578125, 'PREP': 4.8125, 'DET': -4.9921875, 'SVA': -4.1875}"
Afterwards we will eat together in a restaurant and we will go to a disco.,G,Preposition_Replacing,PREP,"{'G': 4.05859375, 'PREP': 4.5, 'DET': -5.41015625, 'SVA': -4.75390625}"
"In order to claim the prize, I would like to travel, if it is possible, in July because I am a student and my summer break is during that month, July.",G,Preposition_Replacing,PREP,"{'G': 3.423828125, 'PREP': 4.7890625, 'DET': -5.0546875, 'SVA': -4.34375}"
"First, thank you for your programme.",G,Preposition_Unnecessary,PREP,"{'G': 3.240234375, 'PREP': 4.80078125, 'DET': -5.0, 'SVA': -4.17578125}"
I would like to travel in July because I finish school in June and I go to Great Britain in August for one month.,G,Preposition_Replacing,PREP,"{'G': 3.3828125, 'PREP': 4.80078125, 'DET': -5.05859375, 'SVA': -4.28515625}"
As you asked me I will tell you about the pop concert last month.,G,Preposition_Unnecessary,PREP,"{'G': 3.32421875, 'PREP': 4.8046875, 'DET': -5.046875, 'SVA': -4.234375}"
When I went to ask for the discount on the ticket at the cashier desk they told me no discount was available.,G,Preposition_Replacing,PREP,"{'G': 4.125, 'PREP': 4.45703125, 'DET': -5.46484375, 'SVA': -4.76953125}"
Quite a lot of students spend their free time there relaxing and talking.,G,Preposition_Unnecessary,PREP,"{'G': 3.376953125, 'PREP': 4.8046875, 'DET': -4.98046875, 'SVA': -4.3671875}"
"Although the other people in the story are the good ones and suffer from his domination, they are quite poor and empty, not interesting and not well described, meanwhile Anthony is a very interesting and different person, and all his thoughts are told to us by the author.",G,Preposition_Missing,PREP,"{'G': 3.427734375, 'PREP': 4.7890625, 'DET': -5.05078125, 'SVA': -4.34375}"
"We all think the programme is organised well. In particular we're so keen on the idea of going to the National Art Gallery, to see the work of the greatest painters in the world.",G,Preposition_Replacing,PREP,"{'G': 4.234375, 'PREP': 4.3671875, 'DET': -5.4140625, 'SVA': -4.859375}"
"First of all, I would like to travel in July because I have a lot of work to do and my parents wish to see me this month, so if it is possible to arrange the dates that would be very nice.",G,Preposition_Unnecessary,PREP,"{'G': 3.83984375, 'PREP': 4.64453125, 'DET': -5.27734375, 'SVA': -4.66015625}"
"I would choose the month of July, because I'm free at this time from family duties.",G,Preposition_Missing,PREP,"{'G': 3.935546875, 'PREP': 4.55859375, 'DET': -5.17578125, 'SVA': -4.7890625}"
"But when these stores are full of people, crowded, like during the sales, I am sure that the same people who like shopping may think it boring.",G,Preposition_Missing,PREP,"{'G': 3.88671875, 'PREP': 4.625, 'DET': -5.16796875, 'SVA': -4.7890625}"
"The next thing - I would prefer to spend all the nights in a tent, so I can move it to the place that will suit me best. I like to wake up with a view of mountains, which reminds me of my 5 years' experience of climbing.",G,Preposition_Replacing,PREP,"{'G': 3.435546875, 'PREP': 4.79296875, 'DET': -5.0859375, 'SVA': -4.3359375}"
I'm writing this letter to congratulate you on the excellent international arts festival we enjoyed last November.,G,Preposition_Replacing,PREP,"{'G': 3.1953125, 'PREP': 4.80078125, 'DET': -5.0078125, 'SVA': -4.12109375}"
"Last month, Alice and her friends suggested to me that I help at a pop concert.",G,Preposition_Missing,PREP,"{'G': 3.80078125, 'PREP': 4.6640625, 'DET': -5.33984375, 'SVA': -4.578125}"
"That's so good when you have the money to enjoy it but, apart from that, there are many problems.",G,Preposition_Unnecessary,PREP,"{'G': 4.13671875, 'PREP': 4.4140625, 'DET': -5.390625, 'SVA': -4.83203125}"
"In our class, we don't have a problem with students who dislike working, because we are all there for the same reasons and nobody wants to stay there for years and years.",G,Preposition_Missing,PREP,"{'G': 3.53125, 'PREP': 4.76953125, 'DET': -5.14453125, 'SVA': -4.40234375}"
"Besides, I would prefer to stay in a tent, because I got used to being in tents since I spend my holidays every summer with my friends in the hills.",G,Preposition_Replacing,PREP,"{'G': 3.48828125, 'PREP': 4.78125, 'DET': -5.08984375, 'SVA': -4.38671875}"
So the power is with the people.,G,Preposition_Replacing,PREP,"{'G': 3.330078125, 'PREP': 4.8125, 'DET': -4.99609375, 'SVA': -4.28125}"
"Actually, I'd prefer to travel in July, because I'm working at the moment for a company, and I'll only have two weeks off, the period between the fifteenth and the thirtieth of July.",G,Preposition_Replacing,PREP,"{'G': 3.41015625, 'PREP': 4.79296875, 'DET': -5.05078125, 'SVA': -4.3203125}"
"For example, education, research into the universe and other things.",G,Preposition_Replacing,PREP,"{'G': 3.271484375, 'PREP': 4.80859375, 'DET': -4.9765625, 'SVA': -4.20703125}"
"First of all, I would like to give you some further information about me and secondly, I'd like to ask you about some concerns that I have.",G,Preposition_Replacing,PREP,"{'G': 3.873046875, 'PREP': 4.62109375, 'DET': -5.2578125, 'SVA': -4.68359375}"
I would like to ask for some information about what kind of clothes I have to wear and how much you charge.,G,Preposition_Missing,PREP,"{'G': 4.04296875, 'PREP': 4.5078125, 'DET': -5.30078125, 'SVA': -4.80859375}"
Now the only thing I care about is that she couldn't keep secrets and all the school is looking down on me.,G,Preposition_Missing,PREP,"{'G': 4.0390625, 'PREP': 4.51171875, 'DET': -5.31640625, 'SVA': -4.83984375}"
"These days people prefer shopping at supermarkets rather than at shops or even shopping centres, because shopping at a shop is less enjoyable and you spend the same amount of money.",G,Preposition_Unnecessary,PREP,"{'G': 3.845703125, 'PREP': 4.65625, 'DET': -5.2734375, 'SVA': -4.6875}"
"But how does it affect my daily life? I get up in the morning with the soft sound of a radio programme, not the sound of an alarm clock and eat my breakfast watching TV news.",G,Preposition_Unnecessary,PREP,"{'G': 3.369140625, 'PREP': 4.796875, 'DET': -5.01953125, 'SVA': -4.296875}"
As a teenager I must admit that there is nothing more enjoyable than shopping.,G,Preposition_Replacing,PREP,"{'G': 3.927734375, 'PREP': 4.58984375, 'DET': -5.40625, 'SVA': -4.671875}"
"If I was asked to choose the least attractive thing that I have to do on an everyday basis, shopping would most definitely be placed somewhere at the top of the list.",G,Preposition_Replacing,PREP,"{'G': 3.884765625, 'PREP': 4.60546875, 'DET': -5.28515625, 'SVA': -4.68359375}"
At university I attended tennis lessons for two years.,G,Preposition_Replacing,PREP,"{'G': 3.341796875, 'PREP': 4.80078125, 'DET': -5.03515625, 'SVA': -4.2734375}"
I suggest wearing casual clothes. I think there's no need for school uniforms.,G,Preposition_Replacing,PREP,"{'G': 3.986328125, 'PREP': 4.53125, 'DET': -5.3125, 'SVA': -4.78515625}"
Of course by the time we got it we had forgotten all the stuff about the majority.,G,Preposition_Unnecessary,PREP,"{'G': 3.60546875, 'PREP': 4.74609375, 'DET': -5.12890625, 'SVA': -4.5}"
I realize that managing a theatre is hard work but I have to ask you for the money for the tickets back.,G,Preposition_Replacing,PREP,"{'G': 3.705078125, 'PREP': 4.72265625, 'DET': -5.2578125, 'SVA': -4.578125}"
"We think that perhaps on Tuesday March 14 we could change the time when we go to the Science Museum, and go to the Museum earlier, perhaps at half past eight in the morning, so we could go later, at ten o'clock, to the show, and we could also delay going shopping on that afternoon, because the show lasts till seven o'clock in the evening.",G,Preposition_Replacing,PREP,"{'G': 3.623046875, 'PREP': 4.734375, 'DET': -5.203125, 'SVA': -4.47265625}"
"Three years passed and, as is normal between friends, she knew a lot of things about them, as her friends knew a lot about her",G,Preposition_Replacing,PREP,"{'G': 3.96875, 'PREP': 4.5859375, 'DET': -5.30859375, 'SVA': -4.76171875}"
I would prefer a tent because I'll be in touch with nature and I could listen to the sounds of the night.,G,Preposition_Missing,PREP,"{'G': 4.03515625, 'PREP': 4.5234375, 'DET': -5.578125, 'SVA': -4.609375}"
"We will serve you dinner and some college students are going to sing, play musical instruments and so on, but you can join in if you wish.",G,Preposition_Missing,PREP,"{'G': 3.572265625, 'PREP': 4.75390625, 'DET': -5.16015625, 'SVA': -4.4609375}"
